"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Delta basin 1"
"RunName","D:\Conoco 2014\final_drained"
"Pass Finished Date/Time"," 09-30-2014"," 19:53:17"
"RunTime Finished"," 0:04:41"
"RunSeconds Finished",281.3978
"ContinuousSec Finished",281.3978
"Script Name","C:\NCED\SequenceScripts\Sick Scan [SICK_AIR] 1mm Xgrid 4mx4m .SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",1
"Z Count Direction","Positive Up"
"Home Encoder Offsets",93,163,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 Sonar",0,45,-1149,"N/A for Sonar"
"  Ch1 Massa",-100,45,-700,0,912,109
"  Ch2 NotUsed",-122.5,0,0,0,50,500
"  Ch3 NotUsed",-350,-95,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",176.25,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",124
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",25
"LastProfileMM",3992
"ScnCenterLine",3200
"SwathWidthMM",700
"SwathsInScan",6

"SICK Exposure Settings:"
"ExpoTime",2500
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
142,1048912,166.07,3200,871,0,0,0,0
143,1054848,167.11,3200,871,0,0,0,0
144,1060630,168.14,3200,871,0,0,0,0
145,1065508,169,3200,871,0,0,0,0
146,1071368,170.03,3200,871,0,0,0,0
147,1077230,171.06,3200,871,0,0,0,0
148,1083097,172.1,3200,871,0,0,0,0
149,1088948,173.14,3200,871,0,0,0,0
150,1094807,174.17,3200,871,0,0,0,0
151,1099693,175.03,3200,870.99,0,0,0,0
152,1105607,176.07,3200,870.98,0,0,0,0
153,1111410,177.09,3200,870.97,0,0,0,0
154,1117684,178.2,3200,870.95,0,0,0,0
155,1123130,179.16,3200,870.93,0,0,0,0
156,1128022,180.02,3200,870.92,0,0,0,0
157,1133878,181.05,3200,870.89,0,0,0,0
158,1140715,182.26,3200,870.87,0,0,0,0
159,1145592,183.11,3200,870.83,0,0,0,0
160,1151453,184.16,3200.03,870.8,0,0,0,0
161,1156341,185.01,3200.03,870.76,0,0,0,0
162,1162201,186.04,3200,870.72,0,0,0,0
163,1168060,187.07,3200,870.69,0,0,0,0
164,1173921,188.1,3200,870.64,0,0,0,0
165,1179780,189.15,3200.03,870.59,0,0,0,0
166,1184666,190,3200.03,870.54,0,0,0,0
167,1190556,191.04,3200,870.48,0,0,0,0
168,1196384,192.06,3200,870.43,0,0,0,0
169,1202276,193.1,3200,870.36,0,0,0,0
170,1208115,194.14,3200.03,870.29,0,0,0,0
171,1213996,195.18,3200.03,870.22,0,0,0,0
172,1218840,196.03,3200,870.16,0,0,0,0
173,1224707,197.06,3200,870.08,0,0,0,0
174,1230571,198.09,3200,870,0,0,0,0
175,1236425,199.12,3200.03,869.92,0,0,0,0
176,1242288,200.16,3200,869.83,0,0,0,0
177,1247163,201.02,3200.03,869.75,0,0,0,0
178,1253023,202.05,3200.03,869.66,0,0,0,0
179,1258882,203.08,3200,869.56,0,0,0,0
180,1265724,204.29,3200,869.45,0,0,0,0
181,1270610,205.15,3200,869.36,0,0,0,0
182,1275486,206.01,3200.03,869.27,0,0,0,0
183,1281347,207.04,3200.03,869.16,0,0,0,0
184,1287205,208.07,3200.03,869.05,0,0,0,0
185,1293065,209.1,3200,868.93,0,0,0,0
186,1298925,210.14,3200,868.82,0,0,0,0
187,1303814,211,3200.03,868.71,0,0,0,0
188,1309671,212.03,3200.03,868.58,0,0,0,0
189,1315528,213.06,3200,868.45,0,0,0,0
190,1321390,214.09,3200,868.32,0,0,0,0
191,1327247,215.12,3200.03,868.19,0,0,0,0
192,1333110,216.16,3200,868.04,0,0,0,0
193,1337995,217.02,3200,867.92,0,0,0,0
194,1343856,218.05,3200.03,867.78,0,0,0,0
195,1349712,219.08,3200.03,867.63,0,0,0,0
196,1355570,220.11,3200.03,867.47,0,0,0,0
197,1369569,222.59,3200.03,867.09,0,0,0,0
198,1369819,222.64,3200.03,867.09,0,0,0,0
199,1373059,223.2,3200.03,867,0,0,0,0
200,1378075,224.08,3200.03,866.85,0,0,0,0
201,1383899,225.1,3200,866.68,0,0,0,0
202,1390734,226.31,3200,866.48,0,0,0,0
203,1394642,227,3200.03,866.37,0,0,0,0
204,1400501,228.03,3200.03,866.19,0,0,0,0
205,1406361,229.06,3200.03,866,0,0,0,0
206,1412220,230.1,3200,865.82,0,0,0,0
207,1418080,231.14,3200,865.63,0,0,0,0
208,1422960,232,3200.03,865.47,0,0,0,0
209,1428820,233.03,3200.03,865.28,0,0,0,0
210,1434683,234.06,3200.03,865.07,0,0,0,0
211,1440543,235.09,3200.03,864.87,0,0,0,0
212,1446403,236.14,3200,864.67,0,0,0,0
213,1452262,237.17,3200,864.46,0,0,0,0
214,1457141,238.02,3200.03,864.28,0,0,0,0
215,1464494,239.32,3200.03,864.01,0,0,0,0
216,1468863,240.08,3200.03,863.85,0,0,0,0
217,1474727,241.12,3200,863.62,0,0,0,0
218,1480585,242.16,3200.03,863.4,0,0,0,0
219,1485464,243.01,3200.03,863.2,0,0,0,0
220,1491323,244.04,3200.03,862.97,0,0,0,0
221,1497183,245.07,3200.03,862.73,0,0,0,0
222,1503044,246.1,3200.03,862.49,0,0,0,0
223,1508903,247.14,3200.03,862.25,0,0,0,0
224,1513791,248,3200.03,862.05,0,0,0,0
225,1519647,249.03,3200.03,861.8,0,0,0,0
226,1525506,250.06,3200,861.55,0,0,0,0
227,1531365,251.09,3200,861.29,0,0,0,0
228,1537225,252.12,3200.03,861.03,0,0,0,0
229,1542146,253,3200.03,860.81,0,0,0,0
230,1547981,254.03,3200.03,860.55,0,0,0,0
231,1553865,255.06,3200.03,860.28,0,0,0,0
232,1559689,256.09,3200.03,860.01,0,0,0,0
233,1565581,257.12,3200.03,859.75,0,0,0,0
234,1571410,258.16,3200.03,859.49,0,0,0,0
235,1576296,259.02,3200.03,859.28,0,0,0,0
236,1582158,260.05,3200.03,859.03,0,0,0,0
237,1588016,261.08,3200.03,858.78,0,0,0,0
238,1593875,262.11,3200.03,858.54,0,0,0,0
239,1599733,263.15,3200.03,858.3,0,0,0,0
240,1604618,264.01,3200.03,858.1,0,0,0,0
241,1610479,265.04,3200.03,857.86,0,0,0,0
242,1616338,266.07,3200.03,857.63,0,0,0,0
243,1622198,267.1,3200.03,857.4,0,0,0,0
244,1628060,268.14,3200.03,857.18,0,0,0,0
245,1634337,269.24,3200,856.94,0,0,0,0
246,1638796,270.02,3200.03,856.78,0,0,0,0
247,1644673,271.06,3200.03,856.56,0,0,0,0
248,1650521,272.09,3200.03,856.35,0,0,0,0
249,1656382,273.12,3200.03,856.15,0,0,0,0
250,1662240,274.16,3200,855.94,0,0,0,0
251,1667118,275.01,3200,855.78,0,0,0,0
252,1672982,276.04,3200.03,855.58,0,0,0,0
253,1679777,277.25,3200.03,855.35,0,0,0,0
254,1684703,278.11,3200.03,855.19,0,0,0,0
255,1690563,279.15,3200.03,855,0,0,0,0
256,1695441,280.01,3200.03,854.85,0,0,0,0
257,1701301,281.04,3200.03,854.67,0,0,0,0
258,1707162,282.07,3200.03,854.49,0,0,0,0
259,1713020,283.1,3200.03,854.32,0,0,0,0
260,1718880,284.15,3200.03,854.15,0,0,0,0
261,1723765,285,3200,854,0,0,0,0
262,1729659,286.04,3200,853.84,0,0,0,0
263,1735485,287.07,3200,853.68,0,0,0,0
264,1741379,288.1,3200,853.53,0,0,0,0
265,1747205,289.14,3200.03,853.37,0,0,0,0
266,1752091,290,3200.03,853.24,0,0,0,0
267,1757951,291.03,3200.03,853.09,0,0,0,0
268,1763810,292.06,3200,852.95,0,0,0,0
269,1769668,293.09,3200,852.81,0,0,0,0
270,1775527,294.12,3200.03,852.67,0,0,0,0
271,1781386,295.16,3200.03,852.54,0,0,0,0
272,1786274,296.02,3200,852.43,0,0,0,0
273,1792133,297.05,3200,852.3,0,0,0,0
274,1797993,298.08,3200,852.17,0,0,0,0
275,1803853,299.11,3200,852.05,0,0,0,0
276,1809708,300.15,3200.03,851.94,0,0,0,0
277,1814596,301.01,3200.03,851.84,0,0,0,0
278,1820456,302.04,3200.03,851.73,0,0,0,0
279,1826316,303.07,3200.03,851.62,0,0,0,0
280,1832180,304.1,3200.03,851.52,0,0,0,0
281,1838035,305.14,3200.03,851.42,0,0,0,0
282,1842913,306,3200.03,851.34,0,0,0,0
283,1848785,307.03,3200.03,851.24,0,0,0,0
284,1854644,308.06,3200,851.15,0,0,0,0
285,1860502,309.1,3200.03,851.06,0,0,0,0
286,1876908,311.99,3200,850.84,0,0,0,0
287,1877153,312.03,3200,850.84,0,0,0,0
288,1877320,312.06,3200,850.83,0,0,0,0
289,1882958,313.05,3200.03,850.76,0,0,0,0
290,1888818,314.09,3200.03,850.68,0,0,0,0
291,1894027,315,3200.03,850.63,0,0,0,0
292,1900571,316.16,3200,850.56,0,0,0,0
293,1905451,317.02,3200,850.51,0,0,0,0
294,1911279,318.04,3200.03,850.45,0,0,0,0
