"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Delta basin 1"
"RunName","D:\Conoco 2014\final_drained"
"Pass Finished Date/Time"," 09-30-2014"," 19:54:57"
"RunTime Finished"," 0:06:21"
"RunSeconds Finished",381.4886
"ContinuousSec Finished",381.4886
"Script Name","C:\NCED\SequenceScripts\Sick Scan [SICK_AIR] 1mm Xgrid 4mx4m .SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",1
"Z Count Direction","Positive Up"
"Home Encoder Offsets",93,163,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 Sonar",0,45,-1149,"N/A for Sonar"
"  Ch1 Massa",-100,45,-700,0,912,109
"  Ch2 NotUsed",-122.5,0,0,0,50,500
"  Ch3 NotUsed",-350,-95,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",176.25,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",124
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",25
"LastProfileMM",3992
"ScnCenterLine",3900
"SwathWidthMM",700
"SwathsInScan",6

"SICK Exposure Settings:"
"ExpoTime",2500
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
42,469766,66.08,3899.94,939.99,0,0,0,0
43,476595,67.09,3899.94,939.99,0,0,0,0
44,483436,68.12,3899.94,939.99,0,0,0,0
45,489297,69.02,3899.94,939.99,0,0,0,0
46,496128,70.07,3899.94,939.99,0,0,0,0
47,502966,71.14,3899.94,939.99,0,0,0,0
48,508857,72.06,3899.94,939.99,0,0,0,0
49,515666,73.15,3899.94,939.99,0,0,0,0
50,521526,74.08,3899.94,939.99,0,0,0,0
51,527385,75.03,3899.94,939.99,0,0,0,0
52,534218,76.15,3899.94,939.99,0,0,0,0
53,540077,77.11,3899.94,939.99,0,0,0,0
54,545942,78.09,3899.94,939.99,0,0,0,0
55,551804,79.07,3899.94,939.99,0,0,0,0
56,557661,80.07,3899.94,939.99,0,0,0,0
57,563521,81.07,3899.94,939.99,0,0,0,0
58,569381,82.08,3899.94,939.99,0,0,0,0
59,575241,83.1,3899.94,939.99,0,0,0,0
60,581100,84.12,3899.94,939.99,0,0,0,0
61,586955,85.16,3899.94,939.99,0,0,0,0
62,591843,86.02,3899.94,939.99,0,0,0,0
63,597703,87.05,3899.94,939.99,0,0,0,0
64,603564,88.08,3899.94,939.99,0,0,0,0
65,609429,89.12,3899.94,939.99,0,0,0,0
66,615355,90.17,3899.94,939.99,0,0,0,0
67,620167,91.02,3899.94,939.99,0,0,0,0
68,626060,92.05,3899.94,939.99,0,0,0,0
69,631887,93.08,3899.94,939.99,0,0,0,0
70,637779,94.12,3899.94,939.99,0,0,0,0
71,643607,95.16,3899.94,939.99,0,0,0,0
72,648484,96.01,3899.94,939.99,0,0,0,0
73,654344,97.04,3899.94,939.99,0,0,0,0
74,660203,98.07,3899.94,939.99,0,0,0,0
75,667041,99.28,3899.94,939.99,0,0,0,0
76,671928,100.15,3899.94,939.99,0,0,0,0
77,676808,101,3899.94,939.99,0,0,0,0
78,682667,102.03,3899.94,939.99,0,0,0,0
79,688526,103.06,3899.94,939.99,0,0,0,0
80,694386,104.09,3899.94,939.99,0,0,0,0
81,700248,105.12,3899.94,939.99,0,0,0,0
82,706108,106.16,3899.94,939.99,0,0,0,0
83,710988,107.02,3899.94,939.99,0,0,0,0
84,716850,108.05,3899.94,939.99,0,0,0,0
85,722708,109.08,3899.94,939.99,0,0,0,0
86,728572,110.11,3899.94,939.99,0,0,0,0
87,734428,111.15,3899.94,939.99,0,0,0,0
88,739316,112,3899.94,939.99,0,0,0,0
89,745175,113.03,3899.94,939.99,0,0,0,0
90,751030,114.07,3899.94,939.99,0,0,0,0
91,756891,115.1,3899.94,939.99,0,0,0,0
92,762751,116.14,3899.94,939.99,0,0,0,0
93,767645,117,3899.94,939.99,0,0,0,0
94,773499,118.03,3899.94,939.99,0,0,0,0
95,779358,119.06,3899.94,939.99,0,0,0,0
96,785224,120.1,3899.94,939.99,0,0,0,0
97,792056,121.31,3899.94,939.99,0,0,0,0
98,795963,122,3899.94,939.99,0,0,0,0
99,801858,123.03,3899.94,939.99,0,0,0,0
100,807683,124.06,3899.94,939.99,0,0,0,0
101,813575,125.1,3899.94,939.99,0,0,0,0
102,819403,126.12,3899.94,939.99,0,0,0,0
103,825298,127.17,3899.94,939.99,0,0,0,0
104,839636,129.7,3899.94,939.99,0,0,0,0
105,839856,129.73,3899.94,939.99,0,0,0,0
106,841477,130.02,3899.94,939.99,0,0,0,0
107,847724,131.11,3899.94,939.99,0,0,0,0
108,853584,132.15,3899.94,939.99,0,0,0,0
109,859353,133.17,3899.94,939.99,0,0,0,0
110,864381,134.05,3899.94,939.99,0,0,0,0
111,870182,135.07,3899.94,939.99,0,0,0,0
112,876626,136.21,3899.94,939.99,0,0,0,0
113,881906,137.14,3899.94,939.99,0,0,0,0
114,887767,138.17,3899.94,939.99,0,0,0,0
115,892644,139.03,3899.94,939.99,0,0,0,0
116,898504,140.06,3899.94,939.99,0,0,0,0
117,904363,141.09,3899.94,939.99,0,0,0,0
118,910225,142.12,3899.94,939.99,0,0,0,0
119,917060,143.33,3899.94,939.99,0,0,0,0
120,920975,144.02,3899.94,939.99,0,0,0,0
121,926827,145.05,3899.94,939.99,0,0,0,0
122,932687,146.09,3899.94,939.99,0,0,0,0
123,938545,147.12,3899.94,939.99,0,0,0,0
124,944407,148.16,3899.94,940,0,0,0,0
125,949294,149.02,3899.94,940,0,0,0,0
126,955153,150.05,3899.94,940,0,0,0,0
127,961008,151.08,3899.94,940.01,0,0,0,0
128,966868,152.11,3899.94,940.03,0,0,0,0
129,972728,153.15,3899.94,940.05,0,0,0,0
130,977650,154.02,3899.94,940.06,0,0,0,0
131,983478,155.04,3899.94,940.08,0,0,0,0
132,989369,156.08,3899.94,940.11,0,0,0,0
133,995197,157.1,3899.94,940.13,0,0,0,0
134,1001083,158.15,3899.94,940.16,0,0,0,0
135,1005939,159,3899.94,940.2,0,0,0,0
136,1011798,160.03,3899.94,940.22,0,0,0,0
137,1017660,161.06,3899.94,940.27,0,0,0,0
138,1023519,162.09,3899.94,940.32,0,0,0,0
139,1029378,163.12,3899.94,940.37,0,0,0,0
140,1035238,164.16,3899.94,940.42,0,0,0,0
141,1040116,165.01,3899.94,940.46,0,0,0,0
142,1045981,166.04,3899.94,940.52,0,0,0,0
143,1051841,167.07,3899.94,940.58,0,0,0,0
144,1057702,168.11,3899.94,940.64,0,0,0,0
145,1066082,169.59,3899.94,940.74,0,0,0,0
146,1068439,170,3899.94,940.77,0,0,0,0
147,1074299,171.04,3899.94,940.84,0,0,0,0
148,1080158,172.07,3899.94,940.92,0,0,0,0
149,1086023,173.1,3899.94,941,0,0,0,0
150,1091883,174.14,3899.94,941.09,0,0,0,0
151,1096761,175,3899.94,941.16,0,0,0,0
152,1102625,176.03,3899.94,941.25,0,0,0,0
153,1108482,177.07,3899.94,941.35,0,0,0,0
154,1114343,178.1,3899.94,941.44,0,0,0,0
155,1120201,179.14,3899.94,941.54,0,0,0,0
156,1125538,180.07,3899.94,941.64,0,0,0,0
157,1130943,181.03,3899.94,941.74,0,0,0,0
158,1136803,182.06,3899.94,941.85,0,0,0,0
159,1142664,183.09,3899.94,941.96,0,0,0,0
160,1148523,184.12,3899.94,942.07,0,0,0,0
161,1153445,185,3899.94,942.18,0,0,0,0
162,1159273,186.02,3899.94,942.3,0,0,0,0
163,1165164,187.05,3899.94,942.43,0,0,0,0
164,1170987,188.08,3899.94,942.56,0,0,0,0
165,1176878,189.12,3899.94,942.69,0,0,0,0
166,1182708,190.15,3899.94,942.83,0,0,0,0
167,1187594,191.01,3899.94,942.95,0,0,0,0
168,1193454,192.04,3899.94,943.09,0,0,0,0
169,1199317,193.07,3899.94,943.24,0,0,0,0
170,1205174,194.1,3899.94,943.39,0,0,0,0
171,1211031,195.14,3899.94,943.54,0,0,0,0
172,1215917,196,3899.94,943.67,0,0,0,0
173,1221778,197.03,3899.94,943.83,0,0,0,0
174,1227639,198.07,3899.94,943.99,0,0,0,0
175,1233496,199.1,3899.94,944.16,0,0,0,0
176,1239356,200.14,3899.94,944.33,0,0,0,0
177,1245223,201.17,3899.94,944.5,0,0,0,0
178,1250099,202.03,3899.94,944.65,0,0,0,0
179,1255959,203.06,3899.94,944.83,0,0,0,0
180,1261819,204.09,3899.94,945.01,0,0,0,0
181,1267678,205.12,3899.94,945.2,0,0,0,0
182,1273540,206.16,3899.94,945.39,0,0,0,0
183,1278416,207.02,3899.94,945.55,0,0,0,0
184,1284276,208.05,3899.94,945.75,0,0,0,0
185,1290136,209.08,3899.94,945.95,0,0,0,0
186,1296004,210.11,3899.94,946.15,0,0,0,0
187,1301863,211.15,3899.94,946.36,0,0,0,0
188,1306741,212.01,3899.94,946.53,0,0,0,0
189,1312599,213.04,3899.94,946.75,0,0,0,0
190,1318461,214.07,3899.94,946.96,0,0,0,0
191,1324318,215.1,3899.94,947.18,0,0,0,0
192,1330178,216.14,3899.94,947.4,0,0,0,0
193,1335063,217,3899.94,947.59,0,0,0,0
194,1350020,219.64,3899.94,948.19,0,0,0,0
195,1350242,219.67,3899.94,948.19,0,0,0,0
196,1353184,220.19,3899.94,948.31,0,0,0,0
197,1358503,221.12,3899.94,948.53,0,0,0,0
198,1364394,222.17,3899.94,948.78,0,0,0,0
199,1369251,223.02,3899.94,948.98,0,0,0,0
200,1375105,224.05,3899.94,949.23,0,0,0,0
201,1380963,225.08,3899.94,949.48,0,0,0,0
202,1386825,226.11,3899.94,949.74,0,0,0,0
203,1392683,227.15,3899.94,950,0,0,0,0
204,1397571,228.01,3899.94,950.22,0,0,0,0
205,1403431,229.04,3899.94,950.48,0,0,0,0
206,1409291,230.07,3899.94,950.75,0,0,0,0
207,1415152,231.11,3899.94,951.03,0,0,0,0
208,1421007,232.15,3899.94,951.3,0,0,0,0
209,1425895,233.01,3899.94,951.53,0,0,0,0
210,1431755,234.04,3899.94,951.82,0,0,0,0
211,1437614,235.07,3899.94,952.1,0,0,0,0
212,1443473,236.1,3899.94,952.39,0,0,0,0
213,1449333,237.14,3899.94,952.68,0,0,0,0
214,1454211,238,3899.94,952.93,0,0,0,0
215,1460076,239.03,3899.94,953.23,0,0,0,0
216,1465937,240.06,3899.94,953.53,0,0,0,0
217,1471796,241.09,3899.94,953.84,0,0,0,0
218,1477659,242.12,3899.94,954.15,0,0,0,0
219,1483516,243.16,3899.94,954.46,0,0,0,0
220,1488394,244.02,3899.94,954.72,0,0,0,0
221,1494253,245.05,3899.94,955.04,0,0,0,0
222,1500119,246.08,3899.94,955.37,0,0,0,0
223,1505979,247.11,3899.94,955.69,0,0,0,0
224,1511840,248.15,3899.94,956.02,0,0,0,0
225,1516750,249.01,3899.94,956.3,0,0,0,0
226,1522579,250.04,3899.94,956.63,0,0,0,0
227,1528469,251.07,3899.94,956.97,0,0,0,0
228,1534298,252.1,3899.94,957.32,0,0,0,0
229,1540192,253.15,3899.94,957.66,0,0,0,0
230,1545039,254,3899.94,957.95,0,0,0,0
231,1550901,255.03,3899.94,958.3,0,0,0,0
232,1556761,256.07,3899.94,958.63,0,0,0,0
233,1562618,257.09,3899.94,958.94,0,0,0,0
234,1568478,258.14,3899.94,959.21,0,0,0,0
235,1574338,259.17,3899.94,959.47,0,0,0,0
236,1579226,260.03,3899.94,959.66,0,0,0,0
237,1585081,261.06,3899.94,959.86,0,0,0,0
238,1590941,262.09,3899.94,960.04,0,0,0,0
239,1596801,263.12,3899.94,960.18,0,0,0,0
240,1602663,264.16,3899.94,960.31,0,0,0,0
241,1607549,265.02,3899.94,960.4,0,0,0,0
242,1613412,266.05,3899.94,960.47,0,0,0,0
243,1619282,267.08,3899.94,960.53,0,0,0,0
244,1625130,268.11,3899.94,960.55,0,0,0,0
245,1630983,269.15,3899.94,960.56,0,0,0,0
246,1635872,270,3899.94,960.56,0,0,0,0
247,1641734,271.04,3899.94,960.56,0,0,0,0
248,1647591,272.06,3899.94,960.56,0,0,0,0
249,1653455,273.1,3899.94,960.56,0,0,0,0
250,1659311,274.14,3899.94,960.56,0,0,0,0
251,1665171,275.17,3899.94,960.56,0,0,0,0
252,1670054,276.02,3899.94,960.56,0,0,0,0
253,1675914,277.06,3899.94,960.56,0,0,0,0
254,1681780,278.09,3899.94,960.56,0,0,0,0
255,1687633,279.12,3899.94,960.56,0,0,0,0
256,1693494,280.16,3899.94,960.56,0,0,0,0
257,1698373,281.02,3899.94,960.56,0,0,0,0
258,1704264,282.06,3899.94,960.56,0,0,0,0
259,1710098,283.08,3899.94,960.56,0,0,0,0
260,1715990,284.12,3899.94,960.56,0,0,0,0
261,1721818,285.16,3899.94,960.56,0,0,0,0
262,1727143,286.09,3899.94,960.56,0,0,0,0
263,1732554,287.04,3899.94,960.56,0,0,0,0
264,1738417,288.08,3899.94,960.56,0,0,0,0
265,1744274,289.11,3899.94,960.56,0,0,0,0
266,1750139,290.15,3899.94,960.56,0,0,0,0
267,1755016,291.01,3899.94,960.56,0,0,0,0
268,1760878,292.04,3899.94,960.56,0,0,0,0
269,1766736,293.07,3899.94,960.56,0,0,0,0
270,1772596,294.1,3899.94,960.56,0,0,0,0
271,1778456,295.14,3899.94,960.56,0,0,0,0
272,1783344,296,3899.94,960.56,0,0,0,0
273,1789204,297.03,3899.94,960.56,0,0,0,0
274,1795060,298.06,3899.94,960.56,0,0,0,0
275,1800919,299.09,3899.94,960.56,0,0,0,0
276,1806783,300.12,3899.94,960.56,0,0,0,0
277,1812639,301.16,3899.94,960.56,0,0,0,0
278,1817527,302.02,3899.94,960.56,0,0,0,0
279,1823387,303.05,3899.94,960.56,0,0,0,0
280,1829246,304.08,3899.94,960.56,0,0,0,0
281,1835101,305.11,3899.94,960.56,0,0,0,0
282,1840961,306.15,3899.94,960.56,0,0,0,0
283,1845846,307.01,3899.94,960.56,0,0,0,0
284,1851705,308.04,3899.94,960.56,0,0,0,0
285,1857574,309.07,3899.94,960.56,0,0,0,0
286,1863429,310.1,3899.94,960.56,0,0,0,0
287,1869295,311.15,3899.94,960.56,0,0,0,0
288,1875143,312.18,3899.94,960.56,0,0,0,0
289,1880064,313.04,3899.94,960.56,0,0,0,0
290,1885893,314.07,3899.94,960.56,0,0,0,0
291,1891783,315.1,3899.94,960.56,0,0,0,0
292,1897613,316.14,3899.94,960.56,0,0,0,0
293,1903508,317.18,3899.94,960.56,0,0,0,0
294,1908349,318.02,3899.94,960.56,0,0,0,0
295,1914209,319.06,3899.94,960.56,0,0,0,0
296,1920081,320.09,3899.94,960.56,0,0,0,0
297,1925934,321.12,3899.94,960.56,0,0,0,0
298,1931832,322.16,3899.94,960.56,0,0,0,0
299,1936672,323.01,3899.94,960.56,0,0,0,0
300,1942531,324.04,3899.94,960.56,0,0,0,0
301,1948391,325.08,3899.94,960.56,0,0,0,0
302,1954253,326.11,3899.94,960.56,0,0,0,0
303,1960116,327.15,3899.94,960.56,0,0,0,0
304,1964994,328,3899.94,960.56,0,0,0,0
305,1970854,329.03,3899.94,960.56,0,0,0,0
306,1976714,330.07,3899.94,960.56,0,0,0,0
307,1982638,331.11,3899.94,960.56,0,0,0,0
308,1988434,332.14,3899.94,960.56,0,0,0,0
309,1993360,333,3899.94,960.56,0,0,0,0
310,2000158,334.2,3899.94,960.56,0,0,0,0
311,2005036,335.06,3899.94,960.56,0,0,0,0
312,2010896,336.09,3899.94,960.56,0,0,0,0
313,2016759,337.12,3899.94,960.56,0,0,0,0
314,2022616,338.16,3899.94,960.56,0,0,0,0
315,2027510,339.02,3899.94,960.56,0,0,0,0
316,2033364,340.05,3899.94,960.56,0,0,0,0
317,2039224,341.08,3899.94,960.56,0,0,0,0
318,2045078,342.12,3899.94,960.56,0,0,0,0
319,2050940,343.16,3899.94,960.56,0,0,0,0
320,2055867,344.02,3899.94,960.56,0,0,0,0
321,2063120,345.3,3899.94,960.56,0,0,0,0
322,2067585,346.09,3899.94,960.56,0,0,0,0
323,2073408,347.11,3899.94,960.56,0,0,0,0
324,2079299,348.16,3899.94,960.56,0,0,0,0
325,2084150,349.01,3899.94,960.56,0,0,0,0
326,2090010,350.04,3899.94,960.56,0,0,0,0
327,2095868,351.07,3899.94,960.56,0,0,0,0
328,2101729,352.1,3899.94,960.56,0,0,0,0
329,2107590,353.14,3899.94,960.56,0,0,0,0
330,2112468,354,3899.94,960.56,0,0,0,0
331,2118327,355.03,3899.94,960.56,0,0,0,0
332,2125163,356.24,3899.94,960.56,0,0,0,0
333,2130051,357.09,3899.94,960.56,0,0,0,0
334,2135911,358.12,3899.94,960.56,0,0,0,0
335,2141771,359.16,3899.94,960.55,0,0,0,0
336,2146649,360.02,3899.94,960.54,0,0,0,0
337,2152513,361.05,3899.94,960.54,0,0,0,0
338,2158370,362.08,3899.94,960.53,0,0,0,0
339,2164228,363.11,3899.94,960.51,0,0,0,0
340,2170094,364.15,3899.94,960.48,0,0,0,0
341,2174971,365.01,3899.94,960.47,0,0,0,0
342,2180832,366.04,3899.94,960.44,0,0,0,0
343,2186691,367.07,3899.94,960.42,0,0,0,0
344,2192551,368.1,3899.94,960.38,0,0,0,0
345,2198411,369.14,3899.94,960.34,0,0,0,0
346,2203299,370,3899.94,960.32,0,0,0,0
347,2209156,371.03,3899.94,960.27,0,0,0,0
348,2215014,372.06,3899.94,960.22,0,0,0,0
349,2220875,373.09,3899.94,960.18,0,0,0,0
350,2226733,374.12,3899.94,960.12,0,0,0,0
351,2233070,375.25,3899.94,960.07,0,0,0,0
352,2237488,376.03,3899.94,960.02,0,0,0,0
353,2243445,377.08,3899.94,959.96,0,0,0,0
354,2250178,378.26,3899.94,959.89,0,0,0,0
355,2255089,379.14,3899.94,959.83,0,0,0,0
356,2260920,380.16,3899.94,959.76,0,0,0,0
357,2269720,381.71,3899.94,959.65,0,0,0,0
358,2271665,382.05,3899.94,959.62,0,0,0,0
359,2277524,383.08,3899.94,959.54,0,0,0,0
360,2283383,384.11,3899.94,959.45,0,0,0,0
361,2289244,385.15,3899.94,959.36,0,0,0,0
362,2294130,386,3899.94,959.29,0,0,0,0
363,2299987,387.03,3899.94,959.19,0,0,0,0
364,2305860,388.07,3899.94,959.09,0,0,0,0
365,2311706,389.1,3899.94,958.99,0,0,0,0
366,2317568,390.14,3899.94,958.89,0,0,0,0
367,2323430,391.17,3899.94,958.78,0,0,0,0
368,2328307,392.03,3899.94,958.69,0,0,0,0
369,2334170,393.06,3899.94,958.57,0,0,0,0
370,2340029,394.09,3899.94,958.46,0,0,0,0
371,2345891,395.12,3899.94,958.34,0,0,0,0
372,2351748,396.17,3899.94,958.21,0,0,0,0
373,2356627,397.02,3899.94,958.1,0,0,0,0
374,2368019,399.03,3899.94,957.85,0,0,0,0
375,2368260,399.07,3899.94,957.84,0,0,0,0
376,2375183,400.29,3899.94,957.68,0,0,0,0
377,2380071,401.16,3899.94,957.56,0,0,0,0
378,2384952,402.02,3899.94,957.44,0,0,0,0
379,2390809,403.05,3899.94,957.29,0,0,0,0
380,2396669,404.08,3899.94,957.14,0,0,0,0
381,2402528,405.11,3899.94,956.99,0,0,0,0
382,2408388,406.15,3899.94,956.83,0,0,0,0
383,2413278,407.01,3899.94,956.7,0,0,0,0
384,2419164,408.04,3899.94,956.53,0,0,0,0
385,2424994,409.07,3899.94,956.37,0,0,0,0
386,2430884,410.1,3899.94,956.19,0,0,0,0
387,2436713,411.14,3899.94,956.02,0,0,0,0
388,2441599,412,3899.94,955.87,0,0,0,0
389,2447495,413.03,3899.94,955.7,0,0,0,0
390,2453319,414.06,3899.94,955.51,0,0,0,0
391,2459174,415.09,3899.94,955.33,0,0,0,0
392,2465036,416.12,3899.94,955.13,0,0,0,0
393,2470893,417.16,3899.94,954.94,0,0,0,0
394,2475817,418.02,3899.94,954.77,0,0,0,0
395,2481641,419.05,3899.94,954.57,0,0,0,0
396,2487502,420.08,3899.94,954.37,0,0,0,0
397,2493366,421.11,3899.94,954.16,0,0,0,0
398,2500205,422.32,3899.94,953.92,0,0,0,0
399,2504106,423.01,3899.94,953.77,0,0,0,0
400,2509966,424.04,3899.94,953.56,0,0,0,0
401,2515823,425.07,3899.94,953.34,0,0,0,0
402,2521684,426.1,3899.94,953.11,0,0,0,0
403,2527544,427.14,3899.94,952.89,0,0,0,0
404,2532423,428,3899.94,952.69,0,0,0,0
405,2538282,429.03,3899.94,952.46,0,0,0,0
406,2544146,430.06,3899.94,952.22,0,0,0,0
407,2550006,431.1,3899.94,951.98,0,0,0,0
408,2555872,432.14,3899.94,951.74,0,0,0,0
409,2561726,433.17,3899.94,951.49,0,0,0,0
410,2566604,434.02,3899.94,951.28,0,0,0,0
411,2572465,435.05,3899.94,951.03,0,0,0,0
412,2578324,436.09,3899.94,950.77,0,0,0,0
413,2584188,437.12,3899.94,950.51,0,0,0,0
414,2590048,438.16,3899.94,950.25,0,0,0,0
415,2594959,439.02,3899.94,950.03,0,0,0,0
416,2600788,440.05,3899.94,949.76,0,0,0,0
417,2606680,441.08,3899.94,949.48,0,0,0,0
418,2612507,442.11,3899.94,949.21,0,0,0,0
419,2618400,443.16,3899.94,948.93,0,0,0,0
420,2623254,444.01,3899.94,948.69,0,0,0,0
421,2629112,445.04,3899.94,948.4,0,0,0,0
422,2634970,446.07,3899.94,948.11,0,0,0,0
423,2640830,447.1,3899.94,947.82,0,0,0,0
424,2646688,448.14,3899.94,947.53,0,0,0,0
425,2651576,449,3899.94,947.27,0,0,0,0
426,2657437,450.04,3899.94,946.97,0,0,0,0
427,2663296,451.06,3899.94,946.66,0,0,0,0
428,2669151,452.1,3899.94,946.36,0,0,0,0
429,2675011,453.14,3899.94,946.04,0,0,0,0
430,2680871,454.17,3899.94,945.73,0,0,0,0
431,2685759,455.02,3899.94,945.46,0,0,0,0
432,2691619,456.06,3899.94,945.14,0,0,0,0
433,2697480,457.09,3899.94,944.81,0,0,0,0
434,2703339,458.12,3899.94,944.48,0,0,0,0
435,2709193,459.16,3899.94,944.15,0,0,0,0
436,2714081,460.01,3899.94,943.87,0,0,0,0
437,2719944,461.05,3899.94,943.53,0,0,0,0
438,2725809,462.08,3899.94,943.18,0,0,0,0
439,2731667,463.11,3899.94,942.84,0,0,0,0
440,2737521,464.15,3899.94,942.49,0,0,0,0
441,2742401,465.01,3899.94,942.19,0,0,0,0
442,2748258,466.04,3899.94,941.84,0,0,0,0
443,2754125,467.07,3899.94,941.48,0,0,0,0
444,2759994,468.1,3899.94,941.11,0,0,0,0
445,2765844,469.14,3899.94,940.75,0,0,0,0
446,2770756,470,3899.94,940.44,0,0,0,0
