"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Delta basin 1"
"RunName","D:\Conoco 2014\final_drained"
"Pass Finished Date/Time"," 09-30-2014"," 19:52:24"
"RunTime Finished"," 0:03:47"
"RunSeconds Finished",227.4962
"ContinuousSec Finished",227.4962
"Script Name","C:\NCED\SequenceScripts\Sick Scan [SICK_AIR] 1mm Xgrid 4mx4m .SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",1
"Z Count Direction","Positive Up"
"Home Encoder Offsets",93,163,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 Sonar",0,45,-1149,"N/A for Sonar"
"  Ch1 Massa",-100,45,-700,0,912,109
"  Ch2 NotUsed",-122.5,0,0,0,50,500
"  Ch3 NotUsed",-350,-95,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",176.25,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",124
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",25
"LastProfileMM",3992
"ScnCenterLine",2500
"SwathWidthMM",700
"SwathsInScan",6

"SICK Exposure Settings:"
"ExpoTime",2500
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
303,1963050,327.15,2499.97,1041.42,0,0,0,0
304,1967928,328.01,2499.97,1041.23,0,0,0,0
305,1973788,329.04,2499.97,1041.01,0,0,0,0
306,1979650,330.07,2499.97,1040.79,0,0,0,0
307,1985510,331.1,2499.97,1040.58,0,0,0,0
308,1991373,332.14,2499.97,1040.37,0,0,0,0
309,1996251,333,2499.97,1040.19,0,0,0,0
310,2002111,334.03,2499.97,1039.99,0,0,0,0
311,2007971,335.06,2499.97,1039.79,0,0,0,0
312,2013830,336.09,2499.97,1039.59,0,0,0,0
313,2019690,337.12,2499.97,1039.4,0,0,0,0
314,2025552,338.16,2499.97,1039.2,0,0,0,0
315,2030471,339.03,2499.97,1039.04,0,0,0,0
316,2036296,340.05,2499.97,1038.86,0,0,0,0
317,2042188,341.09,2499.97,1038.68,0,0,0,0
318,2048017,342.12,2499.97,1038.5,0,0,0,0
319,2053905,343.17,2499.97,1038.32,0,0,0,0
320,2058761,344.02,2499.97,1038.19,0,0,0,0
321,2064621,345.05,2499.97,1038.02,0,0,0,0
322,2070482,346.08,2499.97,1037.85,0,0,0,0
323,2076339,347.11,2499.97,1037.69,0,0,0,0
324,2082195,348.16,2499.97,1037.53,0,0,0,0
325,2087089,349.01,2499.97,1037.4,0,0,0,0
326,2092944,350.05,2499.97,1037.26,0,0,0,0
327,2098803,351.07,2499.97,1037.1,0,0,0,0
328,2104668,352.11,2499.97,1036.96,0,0,0,0
329,2110523,353.15,2499.97,1036.82,0,0,0,0
330,2115408,354.01,2499.97,1036.7,0,0,0,0
331,2121266,355.03,2499.97,1036.57,0,0,0,0
332,2127126,356.07,2499.97,1036.44,0,0,0,0
333,2133010,357.1,2499.97,1036.31,0,0,0,0
334,2138846,358.12,2499.97,1036.18,0,0,0,0
335,2144705,359.17,2499.97,1036.06,0,0,0,0
336,2149586,360.02,2499.97,1035.96,0,0,0,0
337,2155497,361.06,2499.97,1035.85,0,0,0,0
338,2161309,362.08,2499.97,1035.74,0,0,0,0
339,2167168,363.11,2499.97,1035.63,0,0,0,0
340,2173028,364.15,2499.97,1035.53,0,0,0,0
341,2177906,365.01,2499.97,1035.44,0,0,0,0
342,2183766,366.04,2499.97,1035.34,0,0,0,0
343,2189626,367.07,2499.97,1035.25,0,0,0,0
344,2195486,368.11,2499.97,1035.16,0,0,0,0
345,2201356,369.15,2499.97,1035.07,0,0,0,0
346,2206261,370.01,2499.97,1035,0,0,0,0
347,2212090,371.03,2499.97,1034.92,0,0,0,0
348,2217981,372.07,2499.97,1034.84,0,0,0,0
349,2223809,373.1,2499.97,1034.76,0,0,0,0
350,2229701,374.14,2499.97,1034.69,0,0,0,0
351,2234558,375,2499.97,1034.64,0,0,0,0
352,2240413,376.03,2499.97,1034.57,0,0,0,0
353,2246270,377.06,2499.97,1034.52,0,0,0,0
354,2252133,378.09,2499.97,1034.45,0,0,0,0
355,2257991,379.12,2499.97,1034.4,0,0,0,0
356,2263850,380.16,2499.97,1034.35,0,0,0,0
357,2268739,381.02,2499.97,1034.31,0,0,0,0
358,2274598,382.05,2499.97,1034.27,0,0,0,0
359,2280459,383.08,2499.97,1034.23,0,0,0,0
360,2286313,384.11,2499.97,1034.18,0,0,0,0
361,2292173,385.15,2499.97,1034.14,0,0,0,0
362,2297063,386.01,2499.97,1034.13,0,0,0,0
363,2302921,387.04,2499.97,1034.09,0,0,0,0
364,2308781,388.07,2499.97,1034.08,0,0,0,0
365,2314640,389.1,2499.97,1034.05,0,0,0,0
366,2320500,390.14,2499.97,1034.04,0,0,0,0
367,2325389,391,2499.97,1034.03,0,0,0,0
368,2331244,392.03,2499.97,1034.01,0,0,0,0
369,2337105,393.06,2499.97,1034.01,0,0,0,0
370,2343936,394.27,2499.97,1034.01,0,0,0,0
371,2348820,395.12,2499.97,1034.01,0,0,0,0
372,2354680,396.17,2499.97,1034.01,0,0,0,0
373,2359565,397.03,2499.97,1034.01,0,0,0,0
374,2365426,398.06,2499.97,1034.01,0,0,0,0
375,2371286,399.09,2499.97,1034.01,0,0,0,0
376,2377145,400.12,2499.97,1034.01,0,0,0,0
377,2382060,401,2499.97,1034.01,0,0,0,0
378,2387888,402.02,2499.97,1034.01,0,0,0,0
379,2393776,403.06,2499.97,1034.01,0,0,0,0
380,2399606,404.08,2499.97,1034.01,0,0,0,0
381,2405496,405.12,2499.97,1034.01,0,0,0,0
382,2411331,406.16,2499.97,1034.01,0,0,0,0
383,2416206,407.01,2499.97,1034.01,0,0,0,0
384,2422070,408.04,2499.97,1034.01,0,0,0,0
385,2427926,409.07,2499.97,1034.01,0,0,0,0
386,2433787,410.1,2499.97,1034.01,0,0,0,0
387,2439646,411.14,2499.97,1034.01,0,0,0,0
388,2444535,412,2499.97,1034.01,0,0,0,0
389,2450389,413.03,2499.97,1034.01,0,0,0,0
390,2456252,414.06,2499.97,1034.01,0,0,0,0
391,2462111,415.09,2499.97,1034.01,0,0,0,0
392,2467968,416.12,2499.97,1034.01,0,0,0,0
393,2473829,417.16,2499.97,1034.01,0,0,0,0
394,2478716,418.02,2499.97,1034.01,0,0,0,0
395,2484583,419.05,2499.97,1034.01,0,0,0,0
396,2490431,420.08,2499.97,1034.01,0,0,0,0
397,2496291,421.11,2499.97,1034.01,0,0,0,0
398,2502151,422.15,2499.97,1034.01,0,0,0,0
399,2507047,423.01,2499.97,1034.01,0,0,0,0
400,2512899,424.04,2499.97,1034.01,0,0,0,0
401,2518759,425.07,2499.97,1034.01,0,0,0,0
402,2524618,426.11,2499.97,1034.01,0,0,0,0
403,2530480,427.15,2499.97,1034.01,0,0,0,0
404,2535361,428,2499.97,1034.01,0,0,0,0
405,2541221,429.03,2499.97,1034.01,0,0,0,0
406,2547087,430.07,2499.97,1034.01,0,0,0,0
407,2552941,431.1,2499.97,1034.01,0,0,0,0
408,2558801,432.14,2499.97,1034.01,0,0,0,0
409,2564661,433.17,2499.97,1034.01,0,0,0,0
410,2569571,434.03,2499.97,1034.01,0,0,0,0
411,2575405,435.06,2499.97,1034.01,0,0,0,0
412,2581296,436.1,2499.97,1034,0,0,0,0
413,2587125,437.12,2499.97,1033.99,0,0,0,0
414,2593016,438.17,2499.97,1033.99,0,0,0,0
415,2597861,439.02,2499.97,1033.98,0,0,0,0
416,2603721,440.05,2499.97,1033.97,0,0,0,0
417,2609586,441.08,2499.97,1033.95,0,0,0,0
418,2615446,442.11,2499.97,1033.93,0,0,0,0
419,2621305,443.15,2499.97,1033.9,0,0,0,0
420,2626183,444.01,2499.97,1033.89,0,0,0,0
421,2632044,445.04,2499.97,1033.85,0,0,0,0
422,2637905,446.07,2499.97,1033.83,0,0,0,0
423,2643763,447.1,2499.97,1033.78,0,0,0,0
424,2649623,448.15,2499.97,1033.74,0,0,0,0
425,2654512,449,2499.97,1033.72,0,0,0,0
426,2660367,450.04,2499.97,1033.67,0,0,0,0
427,2666226,451.07,2499.97,1033.62,0,0,0,0
428,2672090,452.1,2499.97,1033.56,0,0,0,0
429,2677945,453.14,2499.97,1033.51,0,0,0,0
430,2682835,454,2499.97,1033.46,0,0,0,0
431,2688694,455.03,2499.97,1033.4,0,0,0,0
432,2694554,456.06,2499.97,1033.33,0,0,0,0
433,2700409,457.09,2499.97,1033.26,0,0,0,0
434,2706268,458.12,2499.97,1033.2,0,0,0,0
435,2712128,459.16,2499.97,1033.12,0,0,0,0
436,2717016,460.02,2499.97,1033.05,0,0,0,0
437,2722876,461.05,2499.97,1032.97,0,0,0,0
438,2728736,462.08,2499.97,1032.89,0,0,0,0
