"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Riverine Basin"
"RunName","D:\Wood Floodplain 2024\20240808_exp1_cartdata\20240808_exp1_wood\20240808_exp1_wood"
"Pass Finished Date/Time"," 08-08-2024"," 13:00:54"
"RunTime Finished"," 0:00:00"
"RunSeconds Finished",0
"ContinuousSec Finished",15061.8527
"Script Name","C:\NCED\SequenceScripts\Riverine Basin\Riverine Basin to 9759 Sick Scan [SICK_AIR] 1mm Xgrid [Riverine Basin].SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",3
"Z Count Direction","Positive Up"
"Home Encoder Offsets",57,486,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 NotUsed",-979.6,-2465,-1149,"N/A for Sonar"
"  Ch1 Massa",-1079.6,-2465,-491.799987792969,0,912,109
"  Ch2 NotUsed",-1102.1,-2510,0,0,50,500
"  Ch3 NotUsed",-1329.6,-2605,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",76.5,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",305
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",0
"LastProfileMM",9759
"ScnCenterLine",0
"SwathWidthMM",800
"SwathsInScan",5

"SICK Exposure Settings:"
"ExpoTime",8000
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
40,576195,39.04,0,1179.99,0,375.6,1014,1179.5
41,588896,40.01,0,1179.99,0,375.6,1014,1179.5
42,602568,41.06,0,1179.99,0,375.6,1014,1179.5
43,615258,42.04,0,1179.99,0,375.6,1014,1179.5
44,627959,43,0,1179.99,0,375.6,1014,1179.5
45,641664,44.06,0,1179.99,0,375.6,1014,1179.5
46,654324,45.03,0,1179.99,0,375.6,1014,1179.5
47,667995,46.07,0,1179.99,0,375.6,1014,1179.5
48,680709,47.04,0,1179.99,0,375.6,1014,1179.5
49,693386,48,0,1179.99,0,375.6,1014,1179.5
50,719825,50.03,0,1179.99,0,375.6,1014,1179.5
51,720035,50.05,0,1179.99,0,375.6,1014,1179.5
52,733427,51.07,0,1179.99,0,375.6,1014,1179.5
53,745833,52,0,1179.99,0,375.4,1014,1179.5
54,758850,53,0,1179.99,0,375.4,1014,1179.5
55,772507,54.05,0,1179.99,0,375.4,1014,1179.5
56,785191,55.01,0,1179.99,0,375.4,1014,1179.5
57,798865,56.07,0,1179.99,0,375.4,1014,1179.5
58,811557,57.05,0,1179.99,0,375.4,1014,1179.5
59,825228,58.09,0,1179.99,0,375.4,1014,1179.5
60,839250,59.16,0,1179.99,0,375.4,1014,1179.5
61,850643,60.03,0,1179.99,0,375.3,1014,1179.5
62,864328,61.07,0,1179.99,0,375.3,1014,1179.5
63,876988,62.05,0,1179.99,0,375.3,1014,1179.5
64,889692,63.01,0,1179.99,0,375.3,1014,1179.5
65,903357,64.06,0,1179.99,0,375.3,1014,1179.5
66,916051,65.03,0,1179.99,0,375.3,1014,1179.5
67,928775,66,0,1179.99,0,375.3,1014,1179.5
68,942426,67.05,0,1179.99,0,375.3,1014,1179.5
69,955118,68.03,0,1179.99,0,375,1014,1179.5
70,968788,69.07,0,1179.99,0,375,1014,1179.5
71,981541,70.05,0,1179.99,0,375,1014,1179.5
72,1016927,72.74,0,1179.99,0,375,1014,1179.5
73,1017135,72.76,0,1179.99,0,375,1014,1179.5
74,1020144,73,0,1179.99,0,375,1014,1179.5
75,1034222,74.08,0,1179.99,0,375,1014,1179.5
76,1046916,75.06,0,1179.99,0,375,1014,1179.5
77,1061921,76.19,0,1179.99,0,374.9,1014,1179.5
78,1073289,77.07,0,1179.99,0,374.9,1014,1179.5
79,1085980,78.03,0,1179.99,0,374.9,1014,1179.5
80,1099652,79.07,0,1179.99,0,374.9,1014,1179.5
81,1112353,80.04,0,1179.99,0,374.9,1014,1179.5
82,1125044,81.01,0,1179.99,0,374.9,1014,1179.5
83,1138716,82.06,0,1179.99,0,374.9,1014,1179.5
84,1151414,83.03,0,1179.99,0,374.8,1014,1179.5
85,1165089,84.08,0,1179.99,0,374.8,1014,1179.5
86,1177785,85.05,0,1179.99,0,374.8,1014,1179.5
87,1190476,86.03,0,1179.99,0,374.8,1014,1179.5
88,1204181,87.07,0,1179.99,0,374.8,1014,1179.5
89,1216849,88.05,0,1179.99,0,374.8,1014,1179.5
90,1229541,89.01,0,1179.99,0,374.8,1014,1179.5
91,1243218,90.06,0,1179.99,0,374.8,1014,1179.5
92,1255914,91.03,0,1179.99,0,374.8,1014,1179.5
93,1269201,92.05,0,1179.99,0,374.8,1014,1179.5
94,1282287,93.05,0,1179.99,0,374.8,1014,1179.5
95,1311825,95.3,0,1179.99,0,374.8,1014,1179.5
96,1312043,95.32,0,1179.99,0,374.8,1014,1179.5
97,1321377,96.04,0,1179.99,0,374.8,1014,1179.5
98,1334067,97,0,1179.99,0,374.8,1014,1179.5
99,1347705,98.05,0,1179.99,0,374.8,1014,1179.5
100,1360404,99.03,0,1179.99,0,374.3,1014,1179.5
101,1374079,100.08,0,1179.99,0,374.3,1014,1179.5
102,1386778,101.05,0,1179.99,0,374.3,1014,1179.5
103,1399468,102,0,1179.99,0,374.3,1014,1179.5
104,1413140,103.06,0,1179.99,0,374.3,1014,1179.5
105,1425841,104.03,0,1179.99,0,374.3,1014,1179.5
106,1439516,105.07,0,1179.99,0,374.3,1014,1179.5
107,1453197,106.11,0,1179.99,0,374.3,1014,1179.5
108,1464906,107,0,1179.99,0,374.4,1014,1179.5
109,1478578,108.05,0,1179.99,0,374.4,1014,1179.5
110,1492248,109.1,0,1179.99,0,374.4,1014,1179.5
111,1504941,110.07,0,1179.99,0,374.4,1014,1179.5
112,1517643,111.04,0,1179.99,0,374.4,1014,1179.5
113,1530333,112.01,0,1179.99,0,374.4,1014,1179.5
114,1544037,113.07,0,1179.99,0,374.4,1014,1179.5
115,1556709,114.04,0,1179.99,0,373.7,1014,1179.5
116,1569397,115,0,1179.99,0,373.7,1014,1179.5
117,1583069,116.05,0,1179.99,0,373.7,1014,1179.5
118,1609827,118.1,0,1179.99,0,373.7,1014,1179.5
119,1610043,118.11,0,1179.99,0,373.7,1014,1179.5
120,1622138,119.05,0,1179.99,0,373.7,1014,1179.5
121,1634829,120.01,0,1179.99,0,373.7,1014,1179.5
122,1648501,121.06,0,1179.99,0,373.7,1014,1179.5
123,1661234,122.04,0,1179.99,0,373.7,1014,1179.5
124,1673894,123,0,1179.99,0,373.7,1014,1179.5
125,1687568,124.05,0,1179.99,0,373.7,1014,1179.5
126,1700262,125.01,0,1179.99,0,373.7,1014,1179.5
127,1713940,126.07,0,1179.99,0,373.7,1014,1179.5
128,1726631,127.03,0,1179.99,0,373.7,1014,1179.5
129,1740302,128.08,0,1179.99,0,373.7,1014,1179.5
130,1752998,129.05,0,1179.99,0,373.7,1014,1179.5
131,1765696,130.01,0,1179.99,0,373.3,1014,1179.5
132,1779366,131.07,0,1179.99,0,373.3,1014,1179.5
133,1792066,132.04,0,1179.99,0,373.3,1014,1179.5
134,1804758,133,0,1179.99,0,373.3,1014,1179.5
135,1818430,134.05,0,1179.99,0,373.3,1014,1179.5
136,1831132,135.03,0,1179.99,0,373.3,1014,1179.5
137,1844803,136.07,0,1179.99,0,373.3,1014,1179.5
138,1857421,137.04,0,1179.99,0,373.3,1014,1179.5
139,1870190,138,0,1179.99,0,373.3,1014,1179.5
140,1883894,139.06,0,1179.99,0,373.3,1014,1179.5
141,1916251,141.53,0,1179.99,0,373.3,1014,1179.5
142,1916463,141.55,0,1179.99,0,373.3,1014,1179.5
143,1923035,142.06,0,1179.99,0,373.3,1014,1179.5
144,1935622,143.03,0,1179.99,0,373.3,1014,1179.5
145,1950273,144.14,0,1179.99,0,373.3,1014,1179.5
146,1961991,145.04,0,1179.99,0,373.3,1014,1179.5
147,1974686,146.01,0,1179.99,0,373.1,1014,1179.5
148,1988358,147.06,0,1179.99,0,373.1,1014,1179.5
149,2001091,148.04,0,1179.99,0,373.1,1014,1179.5
150,2014735,149.08,0,1179.99,0,373.1,1014,1179.5
151,2027422,150.05,0,1179.99,0,373.1,1014,1179.5
152,2040126,151,0,1179.99,0,373.1,1014,1179.5
153,2053796,152.05,0,1179.99,0,373.1,1014,1179.5
154,2066487,153.01,0,1179.99,0,373.4,1014,1179.5
155,2080160,154.07,0,1179.99,0,373.4,1014,1179.5
156,2092859,155.04,0,1179.99,0,373.4,1014,1179.5
157,2105550,156,0,1179.99,0,373.4,1014,1179.5
158,2119223,157.06,0,1179.99,0,373.4,1014,1179.5
159,2131923,158.03,0,1179.99,0,373.4,1014,1179.5
160,2145597,159.07,0,1179.99,0,373.4,1014,1179.5
161,2159275,160.12,0,1179.99,0,373.4,1014,1179.5
162,2171015,161.03,0,1179.99,0,372.1,1014,1179.5
163,2189548,162.43,0,1179.99,0,372.1,1014,1179.5
164,2197350,163.04,0,1179.99,0,372.1,1014,1179.5
165,2210047,164,0,1179.99,0,372.1,1014,1179.5
166,2223751,165.05,0,1179.99,0,372.1,1014,1179.5
167,2236420,166.03,0,1179.99,0,372.1,1014,1179.5
168,2250093,167.07,0,1179.99,0,372.1,1014,1179.5
169,2262783,168.05,0,1179.99,0,372.1,1014,1179.5
170,2275483,169.01,0,1179.99,0,372,1014,1179.5
171,2289156,170.06,0,1179.99,0,372,1014,1179.5
172,2301847,171.03,0,1179.99,0,372,1014,1179.5
173,2314548,172,0,1179.99,0,372,1014,1179.5
174,2328220,173.05,0,1179.99,0,372,1014,1179.5
175,2340945,174.03,0,1179.99,0,372,1014,1179.5
176,2358947,175.4,0,1179.99,0,372,1014,1179.5
177,2367279,176.03,0,1179.99,0,372,1014,1179.5
178,2380960,177.08,0,1179.99,0,372,1014,1179.5
179,2393649,178.05,0,1179.99,0,372,1014,1179.5
180,2406349,179.01,0,1179.99,0,372,1014,1179.5
181,2420020,180.07,0,1179.99,0,372,1014,1179.5
182,2432711,181.04,0,1179.99,0,372,1014,1179.5
183,2446415,182.08,0,1179.99,0,372,1014,1179.5
184,2459104,183.05,0,1179.99,0,372,1014,1179.5
185,2471780,184.01,0,1179.99,0,371.4,1014,1179.5
186,2498320,186.06,0,1179.99,0,371.4,1014,1179.5
187,2498531,186.07,0,1179.99,0,371.4,1014,1179.5
188,2510850,187.01,0,1179.99,0,371.4,1014,1179.5
189,2524197,188.04,0,1179.99,0,371.4,1014,1179.5
190,2537208,189.03,0,1179.99,0,371.4,1014,1179.5
191,2549908,190,0,1179.99,0,371.4,1014,1179.5
192,2563609,191.06,0,1179.99,0,371.4,1014,1179.5
193,2576276,192.03,0,1179.99,0,372.2,1014,1179.5
194,2589953,193.08,0,1179.99,0,372.2,1014,1179.5
195,2602640,194.05,0,1179.99,0,372.2,1014,1179.5
196,2615340,195.01,0,1179.99,0,372.2,1014,1179.5
197,2629013,196.06,0,1179.99,0,372.2,1014,1179.5
198,2641704,197.04,0,1179.99,0,372.2,1014,1179.5
199,2655376,198.08,0,1179.99,0,372.2,1014,1179.5
200,2668072,199.05,0,1179.99,0,372.2,1014,1179.5
201,2680799,200,0,1179.99,0,372,1014,1179.5
202,2694468,201.06,0,1179.99,0,372,1014,1179.5
203,2707142,202.03,0,1179.99,0,372,1014,1179.5
204,2720815,203.07,0,1179.99,0,372,1014,1179.5
205,2733506,204.05,0,1179.99,0,372,1014,1179.5
206,2746205,205.01,0,1179.99,0,372,1014,1179.5
207,2759881,206.06,0,1179.99,0,372,1014,1179.5
208,2772586,207.03,0,1179.99,0,371.4,1014,1179.5
209,2785294,208,0,1179.99,0,371.4,1014,1179.5
210,2818305,210.54,0,1179.99,0,371.4,1014,1179.5
211,2818523,210.56,0,1179.99,0,371.4,1014,1179.5
212,2825307,211.07,0,1179.99,0,371.4,1014,1179.5
213,2838001,212.04,0,1179.99,0,371.4,1014,1179.5
214,2850694,213,0,1179.99,0,371.4,1014,1179.5
215,2864368,214.05,0,1179.99,0,371.4,1014,1179.5
216,2877065,215.03,0,1179.99,0,372,1014,1179.5
217,2889770,216,0,1179.99,0,372,1014,1179.5
218,2903469,217.06,0,1179.99,0,372,1014,1179.5
219,2916130,218.01,0,1179.99,0,372,1014,1179.5
220,2929803,219.07,0,1179.99,0,372,1014,1179.5
221,2942502,220.04,0,1179.99,0,372,1014,1179.5
222,2955204,221.01,0,1179.99,0,372,1014,1179.5
223,2968871,222.06,0,1179.99,0,372,1014,1179.5
224,2981561,223.03,0,1179.99,0,371.1,1014,1179.5
225,2995233,224.07,0,1179.99,0,371.1,1014,1179.5
226,3007934,225.04,0,1179.99,0,371.1,1014,1179.5
227,3020661,226,0,1179.99,0,371.1,1014,1179.5
228,3034297,227.05,0,1179.99,0,371.1,1014,1179.5
229,3046998,228.03,0,1179.99,0,371.1,1014,1179.5
230,3060671,229.07,0,1179.99,0,371.1,1014,1179.5
231,3073385,230.05,0,1179.99,0,371.1,1014,1179.5
232,3086057,231,0,1179.99,0,371.2,1014,1179.5
233,3099726,232.06,0,1179.99,0,371.2,1014,1179.5
234,3112425,233.03,0,1179.99,0,371.2,1014,1179.5
235,3125123,234,0,1179.99,0,371.2,1014,1179.5
236,3138793,235.05,0,1179.99,0,371.2,1014,1179.5
237,3151494,236.03,0,1179.99,0,371.2,1014,1179.5
238,3165167,237.07,0,1179.99,0,371.2,1014,1179.5
239,3177860,238.04,0,1179.99,0,371.5,1014,1179.5
240,3190560,239,0,1179.99,0,371.5,1014,1179.5
241,3204236,240.06,0,1179.99,0,371.5,1014,1179.5
242,3216923,241.03,0,1179.99,0,371.5,1014,1179.5
243,3229622,242,0,1179.99,0,371.5,1014,1179.5
244,3243327,243.05,0,1179.99,0,371.5,1014,1179.5
245,3255988,244.01,0,1179.99,0,371.5,1014,1179.5
246,3269657,245.07,0,1179.99,0,371.5,1014,1179.5
247,3282353,246.04,0,1179.99,0,371.1,1014,1179.5
248,3295054,247,0,1179.99,0,371.1,1014,1179.5
249,3308722,248.06,0,1179.99,0,371.1,1014,1179.5
250,3321417,249.01,0,1179.99,0,371.1,1014,1179.5
251,3335093,250.06,0,1179.99,0,371.1,1014,1179.5
252,3350117,251.22,0,1179.99,0,371.1,1014,1179.5
253,3360510,252,0,1179.99,0,371.1,1014,1179.5
254,3374167,253.05,0,1179.99,0,371.1,1014,1179.5
255,3405334,255.44,0,1179.99,0,370.7,1014,1179.5
256,3405559,255.46,0,1179.99,0,370.7,1014,1179.5
257,3413226,256.04,0,1179.99,0,370.7,1014,1179.5
258,3425915,257,0,1179.99,0,370.7,1014,1179.5
259,3439616,258.06,0,1179.99,0,370.7,1014,1179.5
260,3452286,259.03,0,1179.99,0,370.7,1014,1179.5
261,3465992,260.08,0,1179.99,0,370.7,1014,1179.5
262,3479648,261.12,0,1179.99,0,370.7,1014,1179.5
263,3492322,262.09,0,1179.99,0,370.9,1014,1179.5
264,3505023,263.06,0,1179.99,0,370.9,1014,1179.5
265,3517717,264.04,0,1179.99,0,370.9,1014,1179.5
266,3530416,265,0,1179.99,0,370.9,1014,1179.5
267,3544089,266.06,0,1179.99,0,370.9,1014,1179.5
268,3556786,267.03,0,1179.99,0,370.9,1014,1179.5
269,3570451,268.07,0,1179.99,0,370.9,1014,1179.5
270,3583200,269.05,0,1179.99,0,370.9,1014,1179.5
271,3595849,270.01,0,1179.99,0,370.4,1014,1179.5
272,3609519,271.07,0,1179.99,0,370.4,1014,1179.5
273,3622211,272.04,0,1179.99,0,370.4,1014,1179.5
274,3635884,273.08,0,1179.99,0,370.4,1014,1179.5
275,3648583,274.05,0,1179.99,0,370.4,1014,1179.5
276,3661276,275.01,0,1179.99,0,370.4,1014,1179.5
277,3674958,276.06,0,1179.99,0,370.4,1014,1179.5
278,3689625,277.18,0,1179.99,0,370.4,1014,1179.5
279,3700367,278,0,1179.99,0,370.2,1014,1179.5
280,3714014,279.05,0,1179.99,0,370.2,1014,1179.5
281,3726712,280.01,0,1179.99,0,370.2,1014,1179.5
282,3740384,281.06,0,1179.99,0,370.2,1014,1179.5
283,3753076,282.04,0,1179.99,0,370.2,1014,1179.5
284,3765775,283.01,0,1179.99,0,370.2,1014,1179.5
285,3779443,284.06,0,1179.99,0,370.2,1014,1179.5
286,3792139,285.03,0,1179.99,0,371,1014,1179.5
287,3805843,286.08,0,1179.99,0,371,1014,1179.5
288,3818516,287.05,0,1179.99,0,371,1014,1179.5
289,3831204,288.01,0,1179.99,0,371,1014,1179.5
290,3844876,289.06,0,1179.99,0,371,1014,1179.5
291,3857575,290.04,0,1179.99,0,371,1014,1179.5
292,3877428,291.55,0,1179.99,0,371,1014,1179.5
293,3884935,292.13,0,1179.99,0,371,1014,1179.5
294,3896640,293.03,0,1179.99,0,370.1,1014,1179.5
295,3909332,294,0,1179.99,0,370.1,1014,1179.5
296,3923038,295.05,0,1179.99,0,370.1,1014,1179.5
297,3935703,296.01,0,1179.99,0,370.1,1014,1179.5
298,3950348,297.14,0,1179.99,0,370.1,1014,1179.5
299,3962127,298.04,0,1179.99,0,370.1,1014,1179.5
300,3975751,299.08,0,1179.99,0,370.1,1014,1179.5
301,4002669,301.13,0,1179.99,0,370.1,1014,1179.5
302,4002878,301.15,0,1179.99,0,370.1,1014,1179.5
303,4014027,302,0,1179.99,0,370.1,1014,1179.5
304,4027501,303.03,0,1179.99,0,370.5,1014,1179.5
305,4041177,304.08,0,1179.99,0,370.5,1014,1179.5
306,4053868,305.05,0,1179.99,0,370.5,1014,1179.5
307,4066568,306.01,0,1179.99,0,370.5,1014,1179.5
308,4080242,307.06,0,1179.99,0,370.5,1014,1179.5
309,4092933,308.04,0,1179.99,0,370.5,1014,1179.5
310,4105632,309.01,0,1179.99,0,370.5,1014,1179.5
311,4119305,310.06,0,1179.99,0,370.6,1014,1179.5
312,4131997,311.03,0,1179.99,0,370.6,1014,1179.5
313,4145700,312.08,0,1179.99,0,370.6,1014,1179.5
314,4159341,313.12,0,1179.99,0,370.6,1014,1179.5
315,4171066,314.03,0,1179.99,0,370.6,1014,1179.5
316,4184732,315.07,0,1179.99,0,370.6,1014,1179.5
317,4197433,316.04,0,1179.99,0,370.6,1014,1179.5
318,4210127,317,0,1179.99,0,370.6,1014,1179.5
319,4223797,318.05,0,1179.99,0,370,1014,1179.5
320,4236498,319.03,0,1179.99,0,370,1014,1179.5
321,4250169,320.07,0,1179.99,0,370,1014,1179.5
322,4262892,321.05,0,1179.99,0,370,1014,1179.5
323,4275553,322,0,1179.99,0,370,1014,1179.5
324,4289225,323.05,0,1179.99,0,370,1014,1179.5
325,4301926,324.01,0,1179.99,0,370,1014,1179.5
326,4316589,325.15,0,1179.99,0,370,1014,1179.5
327,4328301,326.04,0,1179.99,0,369.9,1014,1179.5
328,4340988,327.01,0,1179.99,0,369.9,1014,1179.5
329,4354660,328.06,0,1179.99,0,369.9,1014,1179.5
330,4367357,329.03,0,1179.99,0,369.9,1014,1179.5
331,4381042,330.07,0,1179.99,0,369.9,1014,1179.5
332,4393752,331.05,0,1179.99,0,369.9,1014,1179.5
333,4406417,332.01,0,1179.99,0,369.9,1014,1179.5
334,4420093,333.07,0,1179.99,0,369.5,1014,1179.5
335,4432795,334.04,0,1179.99,0,369.5,1014,1179.5
336,4445484,335,0,1179.99,0,369.5,1014,1179.5
337,4459157,336.05,0,1179.99,0,369.5,1014,1179.5
338,4471858,337.03,0,1179.99,0,369.5,1014,1179.5
339,4484553,338,0,1179.99,0,369.5,1014,1179.5
340,4498221,339.05,0,1179.99,0,369.5,1014,1179.5
341,4510922,340.03,0,1179.99,0,369.5,1014,1179.5
342,4524595,341.07,0,1179.99,0,369.7,1014,1179.5
343,4537285,342.04,0,1179.99,0,369.7,1014,1179.5
344,4549984,343,0,1179.99,0,369.7,1014,1179.5
345,4563661,344.06,0,1179.99,0,369.7,1014,1179.5
346,4591664,346.19,0,1179.99,0,369.7,1014,1179.5
347,4591869,346.2,0,1179.99,0,369.7,1014,1179.5
348,4602750,347.04,0,1179.99,0,369.7,1014,1179.5
349,4617368,348.16,0,1179.99,0,369.7,1014,1179.5
350,4629086,349.05,0,1179.99,0,369.1,1014,1179.5
351,4641789,350.01,0,1179.99,0,369.1,1014,1179.5
352,4655470,351.07,0,1179.99,0,369.1,1014,1179.5
353,4668149,352.04,0,1179.99,0,369.1,1014,1179.5
354,4680851,353,0,1179.99,0,369.1,1014,1179.5
355,4694522,354.05,0,1179.99,0,369.1,1014,1179.5
356,4707213,355.03,0,1179.99,0,369.1,1014,1179.5
357,4719961,356,0,1179.99,0,369.1,1014,1179.5
358,4733586,357.05,0,1179.99,0,369.3,1014,1179.5
359,4746277,358.01,0,1179.99,0,369.3,1014,1179.5
360,4759951,359.07,0,1179.99,0,369.3,1014,1179.5
361,4772668,360.04,0,1179.99,0,369.3,1014,1179.5
362,4785341,361,0,1179.99,0,369.3,1014,1179.5
363,4799014,362.05,0,1179.99,0,369.3,1014,1179.5
364,4811716,363.03,0,1179.99,0,369.3,1014,1179.5
365,4825414,364.07,0,1179.99,0,369.6,1014,1179.5
366,4838078,365.05,0,1179.99,0,369.6,1014,1179.5
367,4850792,366.01,0,1179.99,0,369.6,1014,1179.5
368,4889457,368.97,0,1179.99,0,369.6,1014,1179.5
369,4889661,368.98,0,1179.99,0,369.6,1014,1179.5
370,4889819,369,0,1179.99,0,369.6,1014,1179.5
371,4903516,370.05,0,1179.99,0,369.6,1014,1179.5
372,4916205,371.01,0,1179.99,0,369.6,1014,1179.5
373,4929879,372.06,0,1179.99,0,368.4,1014,1179.5
374,4942605,373.03,0,1179.99,0,368.4,1014,1179.5
375,4956251,374.07,0,1179.99,0,368.4,1014,1179.5
376,4968942,375.05,0,1179.99,0,368.4,1014,1179.5
377,4981643,376.01,0,1179.99,0,368.4,1014,1179.5
378,4995312,377.06,0,1179.99,0,368.4,1014,1179.5
379,5010296,378.2,0,1179.99,0,368.4,1014,1179.5
380,5021679,379.08,0,1179.99,0,368.4,1014,1179.5
381,5034374,380.05,0,1179.99,0,368.9,1014,1179.5
382,5047075,381.03,0,1179.99,0,368.9,1014,1179.5
383,5060747,382.07,0,1179.99,0,368.9,1014,1179.5
384,5073439,383.05,0,1179.99,0,368.9,1014,1179.5
385,5086139,384,0,1179.99,0,368.9,1014,1179.5
386,5099812,385.06,0,1179.99,0,368.9,1014,1179.5
