"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Riverine Basin"
"RunName","D:\Wood Floodplain 2024\20240808_exp1_cartdata\20240808_exp1_wood\20240808_exp1_wood"
"Pass Finished Date/Time"," 08-08-2024"," 12:54:43"
"RunTime Finished"," 0:00:00"
"RunSeconds Finished",0
"ContinuousSec Finished",14690.8436
"Script Name","C:\NCED\SequenceScripts\Riverine Basin\Riverine Basin to 9759 Sick Scan [SICK_AIR] 1mm Xgrid [Riverine Basin].SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",3
"Z Count Direction","Positive Up"
"Home Encoder Offsets",57,486,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 NotUsed",-979.6,-2465,-1149,"N/A for Sonar"
"  Ch1 Massa",-1079.6,-2465,-491.799987792969,0,912,109
"  Ch2 NotUsed",-1102.1,-2510,0,0,50,500
"  Ch3 NotUsed",-1329.6,-2605,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",76.5,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",305
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",0
"LastProfileMM",9759
"ScnCenterLine",-1600
"SwathWidthMM",800
"SwathsInScan",5

"SICK Exposure Settings:"
"ExpoTime",8000
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
155,2079150,154.04,-1600.03,1179.99,0,371.8,1014,1179.5
156,2091852,155,-1600.03,1179.99,0,371.8,1014,1179.5
157,2105519,156.06,-1600.03,1179.99,0,371.8,1014,1179.5
158,2118214,157.03,-1600.03,1179.99,0,371.8,1014,1179.5
159,2131886,158.07,-1600.03,1179.99,0,371.8,1014,1179.5
160,2144620,159.05,-1600.03,1179.99,0,371.8,1014,1179.5
161,2158291,160.09,-1600.03,1179.99,0,371.8,1014,1179.5
162,2193443,162.8,-1600.03,1179.99,0,371.8,1014,1179.5
163,2193655,162.81,-1600.03,1179.99,0,371.8,1014,1179.5
164,2196323,163,-1600.03,1179.99,0,371.8,1014,1179.5
165,2210014,164.05,-1600.03,1179.99,0,371.8,1014,1179.5
166,2222715,165.03,-1600.03,1179.99,0,371.8,1014,1179.5
167,2236387,166.07,-1600.03,1179.99,0,371.8,1014,1179.5
168,2249078,167.05,-1600.03,1179.99,0,371.8,1014,1179.5
169,2261806,168.01,-1600.03,1179.99,0,374,1014,1179.5
170,2275446,169.07,-1600.03,1179.99,0,374,1014,1179.5
171,2288148,170.04,-1600.03,1179.99,0,374,1014,1179.5
172,2300838,171,-1600.03,1179.99,0,374,1014,1179.5
173,2314512,172.05,-1600.03,1179.99,0,374,1014,1179.5
174,2327212,173.03,-1600.03,1179.99,0,374,1014,1179.5
175,2349157,174.69,-1600.03,1179.99,0,374,1014,1179.5
176,2353589,175.04,-1600.03,1179.99,0,374,1014,1179.5
177,2366275,176,-1600.03,1179.99,0,371.7,1014,1179.5
178,2379950,177.05,-1600.03,1179.99,0,371.7,1014,1179.5
179,2392639,178.01,-1600.03,1179.99,0,371.7,1014,1179.5
180,2406311,179.07,-1600.03,1179.99,0,371.7,1014,1179.5
181,2419011,180.04,-1600.03,1179.99,0,371.7,1014,1179.5
182,2431704,181,-1600.03,1179.99,0,371.7,1014,1179.5
183,2445375,182.05,-1600.03,1179.99,0,371.7,1014,1179.5
184,2458082,183.01,-1600.03,1179.99,0,371.7,1014,1179.5
185,2489225,185.4,-1600.03,1179.99,0,371.3,1014,1179.5
186,2489452,185.42,-1600.03,1179.99,0,371.3,1014,1179.5
187,2497137,186.01,-1600.03,1179.99,0,371.3,1014,1179.5
188,2510822,187.07,-1600.03,1179.99,0,371.3,1014,1179.5
189,2523507,188.04,-1600.03,1179.99,0,371.3,1014,1179.5
190,2536199,189,-1600.03,1179.99,0,371.3,1014,1179.5
191,2549871,190.05,-1600.03,1179.99,0,371.3,1014,1179.5
192,2562587,191.03,-1600.03,1179.99,0,371.3,1014,1179.5
193,2575263,192,-1600.03,1179.99,0,371.3,1014,1179.5
194,2588935,193.05,-1600.03,1179.99,0,371.3,1014,1179.5
195,2601667,194.01,-1600.03,1179.99,0,371.3,1014,1179.5
196,2615308,195.06,-1600.03,1179.99,0,371.3,1014,1179.5
197,2628976,196.11,-1600.03,1179.99,0,371.3,1014,1179.5
198,2640706,197,-1600.03,1179.99,0,371.3,1014,1179.5
199,2654386,198.06,-1600.03,1179.99,0,371.3,1014,1179.5
200,2667063,199.01,-1600.03,1179.99,0,371.8,1014,1179.5
201,2680737,200.07,-1600.03,1179.99,0,371.8,1014,1179.5
202,2693441,201.03,-1600.03,1179.99,0,371.8,1014,1179.5
203,2706129,202,-1600.03,1179.99,0,371.8,1014,1179.5
204,2719800,203.05,-1600.03,1179.99,0,371.8,1014,1179.5
205,2732500,204.01,-1600.03,1179.99,0,371.8,1014,1179.5
206,2746173,205.07,-1600.03,1179.99,0,371.8,1014,1179.5
207,2758865,206.04,-1600.03,1179.99,0,371.8,1014,1179.5
208,2771559,207,-1600.03,1179.99,0,370.3,1014,1179.5
209,2785230,208.05,-1600.03,1179.99,0,370.3,1014,1179.5
210,2797929,209.03,-1600.03,1179.99,0,370.3,1014,1179.5
211,2811600,210.07,-1600.03,1179.99,0,370.3,1014,1179.5
212,2824333,211.05,-1600.03,1179.99,0,370.3,1014,1179.5
213,2837975,212.09,-1600.03,1179.99,0,370.3,1014,1179.5
214,2850662,213.06,-1600.03,1179.99,0,370.3,1014,1179.5
215,2863360,214.03,-1600.03,1179.99,0,370.3,1014,1179.5
216,2876055,215,-1600.03,1179.99,0,370.4,1014,1179.5
217,2889728,216.06,-1600.03,1179.99,0,370.4,1014,1179.5
218,2902429,217.03,-1600.03,1179.99,0,370.4,1014,1179.5
219,2916101,218.07,-1600.03,1179.99,0,370.4,1014,1179.5
220,2928793,219.04,-1600.03,1179.99,0,370.4,1014,1179.5
221,2941524,220.01,-1600.03,1179.99,0,370.4,1014,1179.5
222,2955165,221.06,-1600.03,1179.99,0,370.4,1014,1179.5
223,2968848,222.11,-1600.03,1179.99,0,370.4,1014,1179.5
224,2981529,223.08,-1600.03,1179.99,0,370.5,1014,1179.5
225,2994231,224.05,-1600.03,1179.99,0,370.5,1014,1179.5
226,3006920,225,-1600.03,1179.99,0,370.5,1014,1179.5
227,3020592,226.05,-1600.03,1179.99,0,370.5,1014,1179.5
228,3033293,227.03,-1600.03,1179.99,0,370.5,1014,1179.5
229,3046999,228.08,-1600.03,1179.99,0,370.5,1014,1179.5
230,3082760,230.82,-1600.03,1179.99,0,370.5,1014,1179.5
231,3082971,230.83,-1600.03,1179.99,0,370.5,1014,1179.5
232,3085347,231,-1600.03,1179.99,0,370.5,1014,1179.5
233,3098720,232.03,-1600.03,1179.99,0,370.3,1014,1179.5
234,3111442,233,-1600.03,1179.99,0,370.3,1014,1179.5
235,3125089,234.05,-1600.03,1179.99,0,370.3,1014,1179.5
236,3137790,235.03,-1600.03,1179.99,0,370.3,1014,1179.5
237,3151457,236.07,-1600.03,1179.99,0,370.3,1014,1179.5
238,3164184,237.04,-1600.03,1179.99,0,370.3,1014,1179.5
239,3176853,238,-1600.03,1179.99,0,370.3,1014,1179.5
240,3190521,239.06,-1600.03,1179.99,0,370.3,1014,1179.5
241,3203217,240.04,-1600.03,1179.99,0,370.4,1014,1179.5
242,3215917,241,-1600.03,1179.99,0,370.4,1014,1179.5
243,3229593,242.06,-1600.03,1179.99,0,370.4,1014,1179.5
244,3242281,243.03,-1600.03,1179.99,0,370.4,1014,1179.5
245,3255953,244.07,-1600.03,1179.99,0,370.4,1014,1179.5
246,3268654,245.04,-1600.03,1179.99,0,370.4,1014,1179.5
247,3281376,246.01,-1600.03,1179.99,0,370.4,1014,1179.5
248,3296009,247.13,-1600.03,1179.99,0,370.4,1014,1179.5
249,3307717,248.03,-1600.03,1179.99,0,370.5,1014,1179.5
250,3321387,249.07,-1600.03,1179.99,0,370.5,1014,1179.5
251,3334087,250.04,-1600.03,1179.99,0,370.5,1014,1179.5
252,3347135,251.04,-1600.03,1179.99,0,370.5,1014,1179.5
253,3383476,253.82,-1600.03,1179.99,0,370.5,1014,1179.5
254,3383682,253.83,-1600.03,1179.99,0,370.5,1014,1179.5
255,3386056,254,-1600.03,1179.99,0,370.5,1014,1179.5
256,3399518,255.04,-1600.03,1179.99,0,370,1014,1179.5
257,3420406,256.65,-1600.03,1179.99,0,370,1014,1179.5
258,3425886,257.05,-1600.03,1179.99,0,370,1014,1179.5
259,3438579,258.03,-1600.03,1179.99,0,370,1014,1179.5
260,3451279,259,-1600.03,1179.99,0,370,1014,1179.5
261,3464950,260.05,-1600.03,1179.99,0,370,1014,1179.5
262,3477642,261.01,-1600.03,1179.99,0,370,1014,1179.5
263,3491313,262.07,-1600.03,1179.99,0,370,1014,1179.5
264,3504041,263.04,-1600.03,1179.99,0,370.4,1014,1179.5
265,3516705,264.01,-1600.03,1179.99,0,370.4,1014,1179.5
266,3530379,265.06,-1600.03,1179.99,0,370.4,1014,1179.5
267,3543078,266.03,-1600.03,1179.99,0,370.4,1014,1179.5
268,3556752,267.08,-1600.03,1179.99,0,370.4,1014,1179.5
269,3569444,268.05,-1600.03,1179.99,0,370.4,1014,1179.5
270,3582142,269.01,-1600.03,1179.99,0,370.4,1014,1179.5
271,3595810,270.06,-1600.03,1179.99,0,370.4,1014,1179.5
272,3608507,271.04,-1600.03,1179.99,0,370,1014,1179.5
273,3621239,272,-1600.03,1179.99,0,370,1014,1179.5
