"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Riverine Basin"
"RunName","D:\Wood Floodplain 2024\20240808_exp1_cartdata\20240808_exp1_wood\20240808_exp1_wood"
"Pass Finished Date/Time"," 08-08-2024"," 12:57:49"
"RunTime Finished"," 0:00:00"
"RunSeconds Finished",0
"ContinuousSec Finished",14876.3669
"Script Name","C:\NCED\SequenceScripts\Riverine Basin\Riverine Basin to 9759 Sick Scan [SICK_AIR] 1mm Xgrid [Riverine Basin].SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",3
"Z Count Direction","Positive Up"
"Home Encoder Offsets",57,486,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 NotUsed",-979.6,-2465,-1149,"N/A for Sonar"
"  Ch1 Massa",-1079.6,-2465,-491.799987792969,0,912,109
"  Ch2 NotUsed",-1102.1,-2510,0,0,50,500
"  Ch3 NotUsed",-1329.6,-2605,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",76.5,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",305
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",0
"LastProfileMM",9759
"ScnCenterLine",-800
"SwathWidthMM",800
"SwathsInScan",5

"SICK Exposure Settings:"
"ExpoTime",8000
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
36,522481,35.05,-800.03,1179.99,0,375.2,1014,1179.5
37,535178,36.01,-800.03,1179.99,0,375.2,1014,1179.5
38,548889,37.07,-800.03,1179.99,0,375.2,1014,1179.5
39,561547,38.05,-800.03,1179.99,0,375.2,1014,1179.5
40,574245,39.01,-800.03,1179.99,0,375.2,1014,1179.5
41,587919,40.07,-800.03,1179.99,0,375.2,1014,1179.5
42,600609,41.04,-800.03,1179.99,0,375.2,1014,1179.5
43,613311,42.01,-800.03,1179.99,0,375.2,1014,1179.5
44,626982,43.06,-800.03,1179.99,0,375.2,1014,1179.5
45,639674,44.04,-800.03,1179.99,0,375.2,1014,1179.5
46,652391,45,-800.03,1179.99,0,375.1,1014,1179.5
47,666073,46.06,-800.03,1179.99,0,375.1,1014,1179.5
48,678758,47.01,-800.03,1179.99,0,375.1,1014,1179.5
49,713972,49.69,-800.03,1179.99,0,375.1,1014,1179.5
50,714183,49.71,-800.03,1179.99,0,375.1,1014,1179.5
51,717841,50,-800.03,1179.99,0,375.1,1014,1179.5
52,731473,51.05,-800.03,1179.99,0,375.1,1014,1179.5
53,744193,52.01,-800.03,1179.99,0,375.1,1014,1179.5
54,757846,53.06,-800.03,1179.99,0,374.9,1014,1179.5
55,770539,54.03,-800.03,1179.99,0,374.9,1014,1179.5
56,783269,55,-800.03,1179.99,0,374.9,1014,1179.5
57,796915,56.05,-800.03,1179.99,0,374.9,1014,1179.5
58,809601,57.03,-800.03,1179.99,0,374.9,1014,1179.5
59,823274,58.07,-800.03,1179.99,0,374.9,1014,1179.5
60,836405,59.08,-800.03,1179.99,0,374.9,1014,1179.5
61,848666,60,-800.03,1179.99,0,375.3,1014,1179.5
62,863693,61.16,-800.03,1179.99,0,375.3,1014,1179.5
63,875038,62.03,-800.03,1179.99,0,375.3,1014,1179.5
64,888743,63.07,-800.03,1179.99,0,375.3,1014,1179.5
65,901402,64.04,-800.03,1179.99,0,375.3,1014,1179.5
66,914105,65,-800.03,1179.99,0,375.3,1014,1179.5
67,927776,66.06,-800.03,1179.99,0,375.3,1014,1179.5
68,940466,67.03,-800.03,1179.99,0,375.3,1014,1179.5
69,953170,68,-800.03,1179.99,0,375.4,1014,1179.5
70,966840,69.06,-800.03,1179.99,0,375.4,1014,1179.5
71,979530,70.03,-800.03,1179.99,0,375.4,1014,1179.5
72,1012818,72.57,-800.03,1179.99,0,375.4,1014,1179.5
73,1013030,72.58,-800.03,1179.99,0,375.4,1014,1179.5
74,1018693,73.03,-800.03,1179.99,0,375.4,1014,1179.5
75,1032292,74.07,-800.03,1179.99,0,375.4,1014,1179.5
76,1044962,75.04,-800.03,1179.99,0,375.4,1014,1179.5
77,1058636,76.08,-800.03,1179.99,0,374.3,1014,1179.5
78,1071336,77.04,-800.03,1179.99,0,374.3,1014,1179.5
79,1084026,78,-800.03,1179.99,0,374.3,1014,1179.5
80,1097699,79.05,-800.03,1179.99,0,374.3,1014,1179.5
81,1110399,80.01,-800.03,1179.99,0,374.3,1014,1179.5
82,1125046,81.14,-800.03,1179.99,0,374.3,1014,1179.5
83,1136762,82.04,-800.03,1179.99,0,374.3,1014,1179.5
84,1149461,83,-800.03,1179.99,0,374.3,1014,1179.5
85,1163135,84.06,-800.03,1179.99,0,374.7,1014,1179.5
86,1175830,85.03,-800.03,1179.99,0,374.7,1014,1179.5
87,1188527,86,-800.03,1179.99,0,374.7,1014,1179.5
88,1202201,87.06,-800.03,1179.99,0,374.7,1014,1179.5
89,1214892,88.03,-800.03,1179.99,0,374.7,1014,1179.5
90,1228595,89.08,-800.03,1179.99,0,374.7,1014,1179.5
91,1241264,90.04,-800.03,1179.99,0,374.7,1014,1179.5
92,1253956,91,-800.03,1179.99,0,374.5,1014,1179.5
93,1267658,92.06,-800.03,1179.99,0,374.5,1014,1179.5
94,1280329,93.03,-800.03,1179.99,0,374.5,1014,1179.5
95,1310748,95.35,-800.03,1179.99,0,374.5,1014,1179.5
96,1310994,95.37,-800.03,1179.99,0,374.5,1014,1179.5
97,1319392,96.01,-800.03,1179.99,0,374.5,1014,1179.5
98,1333061,97.06,-800.03,1179.99,0,374.5,1014,1179.5
99,1345782,98.04,-800.03,1179.99,0,374.5,1014,1179.5
100,1358461,99.01,-800.03,1179.99,0,374.6,1014,1179.5
101,1372125,100.06,-800.03,1179.99,0,374.6,1014,1179.5
102,1384819,101.03,-800.03,1179.99,0,374.6,1014,1179.5
103,1398493,102.07,-800.03,1179.99,0,374.6,1014,1179.5
104,1411193,103.04,-800.03,1179.99,0,374.6,1014,1179.5
105,1423883,104,-800.03,1179.99,0,374.6,1014,1179.5
106,1437555,105.05,-800.03,1179.99,0,374.6,1014,1179.5
107,1450257,106.03,-800.03,1179.99,0,374.6,1014,1179.5
108,1463928,107.07,-800.03,1179.99,0,374.9,1014,1179.5
109,1476623,108.03,-800.03,1179.99,0,374.9,1014,1179.5
110,1490297,109.08,-800.03,1179.99,0,374.9,1014,1179.5
111,1502988,110.05,-800.03,1179.99,0,374.9,1014,1179.5
112,1515690,111.03,-800.03,1179.99,0,374.9,1014,1179.5
113,1529361,112.07,-800.03,1179.99,0,374.9,1014,1179.5
114,1542055,113.05,-800.03,1179.99,0,374.9,1014,1179.5
115,1554750,114.01,-800.03,1179.99,0,374.9,1014,1179.5
116,1568456,115.07,-800.03,1179.99,0,374.4,1014,1179.5
117,1605943,117.94,-800.03,1179.99,0,374.4,1014,1179.5
118,1606154,117.95,-800.03,1179.99,0,374.4,1014,1179.5
119,1606795,118,-800.03,1179.99,0,374.4,1014,1179.5
120,1620184,119.03,-800.03,1179.99,0,374.4,1014,1179.5
121,1633887,120.08,-800.03,1179.99,0,374.4,1014,1179.5
122,1646548,121.04,-800.03,1179.99,0,374.4,1014,1179.5
123,1659248,122,-800.03,1179.99,0,374.3,1014,1179.5
124,1672936,123.06,-800.03,1179.99,0,374.3,1014,1179.5
125,1685649,124.03,-800.03,1179.99,0,374.3,1014,1179.5
126,1699288,125.08,-800.03,1179.99,0,374.3,1014,1179.5
127,1711980,126.04,-800.03,1179.99,0,374.3,1014,1179.5
128,1724680,127,-800.03,1179.99,0,374.3,1014,1179.5
129,1738354,128.06,-800.03,1179.99,0,374.3,1014,1179.5
130,1751044,129.03,-800.03,1179.99,0,374.3,1014,1179.5
131,1763745,130,-800.03,1179.99,0,373.5,1014,1179.5
132,1777417,131.05,-800.03,1179.99,0,373.5,1014,1179.5
133,1791117,132.1,-800.03,1179.99,0,373.5,1014,1179.5
134,1803780,133.06,-800.03,1179.99,0,373.5,1014,1179.5
135,1816486,134.03,-800.03,1179.99,0,373.5,1014,1179.5
136,1829172,135,-800.03,1179.99,0,373.5,1014,1179.5
137,1842849,136.05,-800.03,1179.99,0,373.5,1014,1179.5
138,1857885,137.19,-800.03,1179.99,0,373.5,1014,1179.5
139,1869571,138.09,-800.03,1179.99,0,373.2,1014,1179.5
140,1906653,140.93,-800.03,1179.99,0,373.2,1014,1179.5
141,1906870,140.95,-800.03,1179.99,0,373.2,1014,1179.5
142,1907663,141,-800.03,1179.99,0,373.2,1014,1179.5
143,1920988,142.03,-800.03,1179.99,0,373.2,1014,1179.5
144,1933695,143,-800.03,1179.99,0,373.2,1014,1179.5
145,1947340,144.06,-800.03,1179.99,0,373.2,1014,1179.5
146,1960038,145.03,-800.03,1179.99,0,373.2,1014,1179.5
147,1973711,146.07,-800.03,1179.99,0,372.8,1014,1179.5
148,1986418,147.05,-800.03,1179.99,0,372.8,1014,1179.5
149,2000081,148.09,-800.03,1179.99,0,372.8,1014,1179.5
150,2012772,149.06,-800.03,1179.99,0,372.8,1014,1179.5
151,2025506,150.03,-800.03,1179.99,0,372.8,1014,1179.5
152,2039141,151.07,-800.03,1179.99,0,372.8,1014,1179.5
153,2051836,152.03,-800.03,1179.99,0,372.8,1014,1179.5
154,2064553,153,-800.03,1179.99,0,372.8,1014,1179.5
155,2078212,154.05,-800.03,1179.99,0,373.4,1014,1179.5
156,2090900,155.01,-800.03,1179.99,0,373.4,1014,1179.5
157,2104573,156.07,-800.03,1179.99,0,373.4,1014,1179.5
158,2117274,157.04,-800.03,1179.99,0,373.4,1014,1179.5
159,2129965,158,-800.03,1179.99,0,373.4,1014,1179.5
160,2143637,159.05,-800.03,1179.99,0,373.4,1014,1179.5
161,2156339,160.03,-800.03,1179.99,0,373.4,1014,1179.5
162,2169058,161,-800.03,1179.99,0,373.4,1014,1179.5
163,2182700,162.05,-800.03,1179.99,0,373.4,1014,1179.5
164,2195396,163.01,-800.03,1179.99,0,373.4,1014,1179.5
165,2209072,164.07,-800.03,1179.99,0,373.4,1014,1179.5
166,2221770,165.04,-800.03,1179.99,0,373.4,1014,1179.5
167,2234463,166,-800.03,1179.99,0,373.4,1014,1179.5
168,2248165,167.06,-800.03,1179.99,0,373.4,1014,1179.5
169,2260836,168.03,-800.03,1179.99,0,373.4,1014,1179.5
170,2274508,169.08,-800.03,1179.99,0,373.8,1014,1179.5
171,2287197,170.05,-800.03,1179.99,0,373.8,1014,1179.5
172,2299898,171.01,-800.03,1179.99,0,373.8,1014,1179.5
173,2313566,172.06,-800.03,1179.99,0,373.8,1014,1179.5
174,2326261,173.04,-800.03,1179.99,0,373.8,1014,1179.5
175,2338963,174,-800.03,1179.99,0,373.8,1014,1179.5
176,2352634,175.05,-800.03,1179.99,0,373.8,1014,1179.5
177,2365749,176.05,-800.03,1179.99,0,373.8,1014,1179.5
178,2379006,177.06,-800.03,1179.99,0,373,1014,1179.5
179,2391698,178.04,-800.03,1179.99,0,373,1014,1179.5
180,2404389,179,-800.03,1179.99,0,373,1014,1179.5
181,2418064,180.05,-800.03,1179.99,0,373,1014,1179.5
182,2430763,181.01,-800.03,1179.99,0,373,1014,1179.5
183,2444436,182.06,-800.03,1179.99,0,373,1014,1179.5
184,2458103,183.11,-800.03,1179.99,0,373,1014,1179.5
185,2469822,184,-800.03,1179.99,0,373,1014,1179.5
186,2498144,186.17,-800.03,1179.99,0,373,1014,1179.5
187,2498319,186.18,-800.03,1179.99,0,373,1014,1179.5
188,2509862,187.08,-800.03,1179.99,0,372.8,1014,1179.5
189,2522567,188.05,-800.03,1179.99,0,372.8,1014,1179.5
190,2535262,189.01,-800.03,1179.99,0,372.8,1014,1179.5
191,2548932,190.06,-800.03,1179.99,0,372.8,1014,1179.5
192,2561624,191.04,-800.03,1179.99,0,372.8,1014,1179.5
193,2574338,192.01,-800.03,1179.99,0,372.8,1014,1179.5
194,2588027,193.06,-800.03,1179.99,0,372.6,1014,1179.5
195,2600686,194.03,-800.03,1179.99,0,372.6,1014,1179.5
196,2614358,195.07,-800.03,1179.99,0,372.6,1014,1179.5
197,2627059,196.05,-800.03,1179.99,0,372.6,1014,1179.5
198,2639752,197.01,-800.03,1179.99,0,372.6,1014,1179.5
199,2653422,198.07,-800.03,1179.99,0,372.6,1014,1179.5
200,2666119,199.03,-800.03,1179.99,0,372.6,1014,1179.5
201,2679791,200.08,-800.03,1179.99,0,372.6,1014,1179.5
202,2692497,201.04,-800.03,1179.99,0,372.6,1014,1179.5
203,2705213,202.01,-800.03,1179.99,0,372.6,1014,1179.5
204,2718855,203.06,-800.03,1179.99,0,372.6,1014,1179.5
205,2731555,204.04,-800.03,1179.99,0,372.6,1014,1179.5
206,2745227,205.08,-800.03,1179.99,0,372.6,1014,1179.5
207,2757922,206.05,-800.03,1179.99,0,372.6,1014,1179.5
208,2796022,208.96,-800.03,1179.99,0,372.6,1014,1179.5
209,2796573,209,-800.03,1179.99,0,372.6,1014,1179.5
210,2796735,209.01,-800.03,1179.99,0,372.6,1014,1179.5
211,2809683,210,-800.03,1179.99,0,372.7,1014,1179.5
212,2824027,211.1,-800.03,1179.99,0,372.7,1014,1179.5
213,2836047,212.03,-800.03,1179.99,0,372.7,1014,1179.5
214,2849731,213.07,-800.03,1179.99,0,372.7,1014,1179.5
215,2870504,214.66,-800.03,1179.99,0,372.7,1014,1179.5
216,2875116,215.01,-800.03,1179.99,0,372.7,1014,1179.5
217,2888783,216.06,-800.03,1179.99,0,372.8,1014,1179.5
218,2901483,217.04,-800.03,1179.99,0,372.8,1014,1179.5
219,2914175,218,-800.03,1179.99,0,372.8,1014,1179.5
220,2927880,219.06,-800.03,1179.99,0,372.8,1014,1179.5
221,2940951,220.06,-800.03,1179.99,0,372.8,1014,1179.5
222,2954216,221.07,-800.03,1179.99,0,372.8,1014,1179.5
223,2966911,222.04,-800.03,1179.99,0,372.8,1014,1179.5
224,2979626,223,-800.03,1179.99,0,372.8,1014,1179.5
225,2993284,224.06,-800.03,1179.99,0,372.8,1014,1179.5
226,3005978,225.01,-800.03,1179.99,0,372.8,1014,1179.5
227,3019654,226.06,-800.03,1179.99,0,372.8,1014,1179.5
228,3032348,227.04,-800.03,1179.99,0,372.8,1014,1179.5
229,3045071,228,-800.03,1179.99,0,372.8,1014,1179.5
230,3058722,229.06,-800.03,1179.99,0,372.8,1014,1179.5
231,3090097,231.46,-800.03,1179.99,0,372.8,1014,1179.5
232,3090311,231.47,-800.03,1179.99,0,372.8,1014,1179.5
233,3097781,232.04,-800.03,1179.99,0,372.8,1014,1179.5
234,3110495,233.01,-800.03,1179.99,0,372.5,1014,1179.5
235,3125123,234.13,-800.03,1179.99,0,372.5,1014,1179.5
236,3136844,235.04,-800.03,1179.99,0,372.5,1014,1179.5
237,3149536,236,-800.03,1179.99,0,372.5,1014,1179.5
238,3163208,237.05,-800.03,1179.99,0,372.5,1014,1179.5
239,3175947,238.01,-800.03,1179.99,0,372.5,1014,1179.5
240,3189581,239.07,-800.03,1179.99,0,372.5,1014,1179.5
241,3202293,240.05,-800.03,1179.99,0,372.5,1014,1179.5
242,3214970,241.01,-800.03,1179.99,0,372.8,1014,1179.5
243,3228642,242.06,-800.03,1179.99,0,372.8,1014,1179.5
244,3241343,243.03,-800.03,1179.99,0,372.8,1014,1179.5
245,3254032,244,-800.03,1179.99,0,372.8,1014,1179.5
246,3267735,245.05,-800.03,1179.99,0,372.8,1014,1179.5
247,3280406,246.03,-800.03,1179.99,0,372.8,1014,1179.5
248,3294081,247.07,-800.03,1179.99,0,372.8,1014,1179.5
249,3306768,248.04,-800.03,1179.99,0,371.9,1014,1179.5
250,3320442,249.08,-800.03,1179.99,0,371.9,1014,1179.5
251,3333137,250.05,-800.03,1179.99,0,371.9,1014,1179.5
252,3345832,251.01,-800.03,1179.99,0,371.9,1014,1179.5
253,3359531,252.06,-800.03,1179.99,0,371.9,1014,1179.5
254,3394615,254.74,-800.03,1179.99,0,371.9,1014,1179.5
255,3394839,254.76,-800.03,1179.99,0,371.9,1014,1179.5
256,3398056,255,-800.03,1179.99,0,371.9,1014,1179.5
257,3411271,256.01,-800.03,1179.99,0,371.8,1014,1179.5
258,3430657,257.51,-800.03,1179.99,0,371.8,1014,1179.5
259,3437639,258.04,-800.03,1179.99,0,371.8,1014,1179.5
260,3450328,259.01,-800.03,1179.99,0,371.8,1014,1179.5
261,3464003,260.06,-800.03,1179.99,0,371.8,1014,1179.5
262,3476701,261.03,-800.03,1179.99,0,371.8,1014,1179.5
263,3490405,262.08,-800.03,1179.99,0,371.8,1014,1179.5
264,3503065,263.05,-800.03,1179.99,0,371.8,1014,1179.5
265,3515765,264.01,-800.03,1179.99,0,372.3,1014,1179.5
266,3529438,265.07,-800.03,1179.99,0,372.3,1014,1179.5
267,3542132,266.04,-800.03,1179.99,0,372.3,1014,1179.5
268,3554832,267,-800.03,1179.99,0,372.3,1014,1179.5
269,3568502,268.06,-800.03,1179.99,0,372.3,1014,1179.5
270,3581193,269.03,-800.03,1179.99,0,372.3,1014,1179.5
271,3594866,270.07,-800.03,1179.99,0,372.3,1014,1179.5
272,3607608,271.05,-800.03,1179.99,0,372.3,1014,1179.5
273,3620257,272.01,-800.03,1179.99,0,372.1,1014,1179.5
274,3633929,273.06,-800.03,1179.99,0,372.1,1014,1179.5
275,3646629,274.03,-800.03,1179.99,0,372.1,1014,1179.5
276,3684760,276.94,-800.03,1179.99,0,372.1,1014,1179.5
277,3684971,276.95,-800.03,1179.99,0,372.1,1014,1179.5
278,3685595,277,-800.03,1179.99,0,372.1,1014,1179.5
279,3699365,278.06,-800.03,1179.99,0,372.1,1014,1179.5
280,3712097,279.03,-800.03,1179.99,0,372.3,1014,1179.5
281,3725735,280.08,-800.03,1179.99,0,372.3,1014,1179.5
282,3738425,281.04,-800.03,1179.99,0,372.3,1014,1179.5
283,3752131,282.09,-800.03,1179.99,0,372.3,1014,1179.5
284,3764799,283.06,-800.03,1179.99,0,372.3,1014,1179.5
285,3777491,284.04,-800.03,1179.99,0,372.3,1014,1179.5
286,3791162,285.09,-800.03,1179.99,0,372.3,1014,1179.5
287,3803864,286.06,-800.03,1179.99,0,372.3,1014,1179.5
288,3816553,287.03,-800.03,1179.99,0,372.4,1014,1179.5
289,3830260,288.07,-800.03,1179.99,0,372.4,1014,1179.5
290,3842928,289.05,-800.03,1179.99,0,372.4,1014,1179.5
291,3855626,290.01,-800.03,1179.99,0,372.4,1014,1179.5
292,3869290,291.07,-800.03,1179.99,0,372.4,1014,1179.5
293,3881993,292.04,-800.03,1179.99,0,372.4,1014,1179.5
294,3894683,293,-800.03,1179.99,0,372.4,1014,1179.5
295,3908355,294.06,-800.03,1179.99,0,372.4,1014,1179.5
296,3921056,295.03,-800.03,1179.99,0,372.4,1014,1179.5
297,3934516,296.06,-800.03,1179.99,0,372.4,1014,1179.5
298,3947453,297.05,-800.03,1179.99,0,372.4,1014,1179.5
299,3960119,298,-800.03,1179.99,0,372.4,1014,1179.5
300,3990435,300.33,-800.03,1179.99,0,372.4,1014,1179.5
301,3990651,300.35,-800.03,1179.99,0,372.4,1014,1179.5
302,4001497,301.17,-800.03,1179.99,0,372.4,1014,1179.5
303,4012871,302.05,-800.03,1179.99,0,372.4,1014,1179.5
304,4025547,303.01,-800.03,1179.99,0,372.1,1014,1179.5
305,4039218,304.06,-800.03,1179.99,0,372.1,1014,1179.5
306,4051919,305.03,-800.03,1179.99,0,372.1,1014,1179.5
307,4065591,306.07,-800.03,1179.99,0,372.1,1014,1179.5
308,4078283,307.05,-800.03,1179.99,0,372.1,1014,1179.5
309,4090983,308.01,-800.03,1179.99,0,372.1,1014,1179.5
310,4104659,309.07,-800.03,1179.99,0,372.1,1014,1179.5
311,4117353,310.04,-800.03,1179.99,0,372.3,1014,1179.5
312,4130042,311,-800.03,1179.99,0,372.3,1014,1179.5
313,4143715,312.05,-800.03,1179.99,0,372.3,1014,1179.5
314,4156418,313.03,-800.03,1179.99,0,372.3,1014,1179.5
315,4170119,314.07,-800.03,1179.99,0,372.3,1014,1179.5
316,4182778,315.05,-800.03,1179.99,0,372.3,1014,1179.5
317,4195479,316.01,-800.03,1179.99,0,372.3,1014,1179.5
318,4209153,317.06,-800.03,1179.99,0,372.3,1014,1179.5
319,4221850,318.03,-800.03,1179.99,0,372.1,1014,1179.5
320,4234541,319,-800.03,1179.99,0,372.1,1014,1179.5
321,4248211,320.05,-800.03,1179.99,0,372.1,1014,1179.5
322,4276490,322.21,-800.03,1179.99,0,372.1,1014,1179.5
323,4276712,322.22,-800.03,1179.99,0,372.1,1014,1179.5
324,4287316,323.03,-800.03,1179.99,0,372.1,1014,1179.5
325,4300951,324.08,-800.03,1179.99,0,372.1,1014,1179.5
326,4313643,325.05,-800.03,1179.99,0,372.1,1014,1179.5
327,4326345,326.01,-800.03,1179.99,0,371.4,1014,1179.5
328,4340017,327.07,-800.03,1179.99,0,371.4,1014,1179.5
329,4352707,328.04,-800.03,1179.99,0,371.4,1014,1179.5
330,4365409,329,-800.03,1179.99,0,371.4,1014,1179.5
331,4379087,330.05,-800.03,1179.99,0,371.4,1014,1179.5
332,4391770,331.01,-800.03,1179.99,0,371.4,1014,1179.5
333,4404504,332,-800.03,1179.99,0,371.4,1014,1179.5
334,4418154,333.05,-800.03,1179.99,0,371.4,1014,1179.5
335,4430833,334.01,-800.03,1179.99,0,371.6,1014,1179.5
336,4444510,335.06,-800.03,1179.99,0,371.6,1014,1179.5
337,4458179,336.11,-800.03,1179.99,0,371.6,1014,1179.5
338,4469899,337,-800.03,1179.99,0,371.6,1014,1179.5
339,4483573,338.05,-800.03,1179.99,0,371.6,1014,1179.5
340,4496272,339.03,-800.03,1179.99,0,371.6,1014,1179.5
341,4509976,340.08,-800.03,1179.99,0,371.6,1014,1179.5
342,4522635,341.05,-800.03,1179.99,0,371.1,1014,1179.5
343,4535337,342.01,-800.03,1179.99,0,371.1,1014,1179.5
344,4549008,343.06,-800.03,1179.99,0,371.1,1014,1179.5
345,4575271,345.07,-800.03,1179.99,0,371.1,1014,1179.5
346,4575490,345.09,-800.03,1179.99,0,371.1,1014,1179.5
347,4588076,346.05,-800.03,1179.99,0,371.1,1014,1179.5
348,4601425,347.07,-800.03,1179.99,0,371.1,1014,1179.5
349,4614436,348.06,-800.03,1179.99,0,371.1,1014,1179.5
