"NCED Cart Position Log for SICK Scan - Text Output File (Comma delineated)"
Text File Version,2.6,

"Flume/Project Name","Riverine Basin"
"RunName","D:\Wood Floodplain 2024\20240808_exp1_cartdata\20240808_exp1_wood\20240808_exp1_wood"
"Pass Finished Date/Time"," 08-08-2024"," 13:07:05"
"RunTime Finished"," 0:00:00"
"RunSeconds Finished",0
"ContinuousSec Finished",15432.8593
"Script Name","C:\NCED\SequenceScripts\Riverine Basin\Riverine Basin to 9759 Sick Scan [SICK_AIR] 1mm Xgrid [Riverine Basin].SCP"
"Script Scan Type","SICK Laser (in air)"
"Scan Number",3
"Z Count Direction","Positive Up"
"Home Encoder Offsets",57,486,1578
"Encoder CntPerMM",96,32,393.7
"Channel Settings","X Offset","Y Offset","Z Offset","K2 Coef","K1 Coef","K0 Coef"
"  Ch0 NotUsed",-979.6,-2465,-1149,"N/A for Sonar"
"  Ch1 Massa",-1079.6,-2465,-491.799987792969,0,912,109
"  Ch2 NotUsed",-1102.1,-2510,0,0,50,500
"  Ch3 NotUsed",-1329.6,-2605,-384,0,1,0
"Flume X Rail Slope(%)",0,,,,"Note: X and Zs are reported relative rails.  If rail slope is not zero, X and Z may need to be post-processed to put in desired coordinate frame."
"Keyence Angle/PivotOffset",0,0,,,Keyence not tiltable
"DAQ Speeds XYZ (mm/sec)",76.5,250,100
"Accel Rates XYZ (mm/sec/sec)",250,250,100

"SICK Scan Parameters:"
"SICK_PRMS_VERSION","1.2"
"CameraFacing",0,"UpStream"
"RiverRightZero",#FALSE#
"LUTname","C:\NCED\Speed and Parameter Files\SICK Settings\LUTs\DeltaBasin (InAir)_scl 001102_yoff-0556.9_zoff 0000.0_LUT.RAW"

"XY positions are of center line of laser sheet."
"Offsets to Sonar Transducer are (XYZ)",-350,-140,-765
"ProfilesPerBuff",32
"TotalBuffers",305
"EncCyclesPerMM","24"
"mmPerProfile",1
"FirstProfileMM",0
"LastProfileMM",9759
"ScnCenterLine",1600
"SwathWidthMM",800
"SwathsInScan",5

"SICK Exposure Settings:"
"ExpoTime",8000
"CycleTime_uS",0
"Gain",4
"Threshold",50
"LaserPower","5"

"Column Headers",1,"Number of header rows before data begins"
"Entry #","Scan_uS","CamX","CamY","CamZ","SNR SedZ","CH1 Return","CH2 Return","CH3 Return"
38,551809,37.06,1600,1179.99,0,378.1,1014,1179.5
39,564482,38.04,1600,1179.99,0,378.1,1014,1179.5
40,577168,39,1600,1179.99,0,378.1,1014,1179.5
41,590841,40.06,1600,1179.99,0,378.1,1014,1179.5
42,603543,41.03,1600,1179.99,0,378.1,1014,1179.5
43,617214,42.07,1600,1179.99,0,378.1,1014,1179.5
44,629905,43.05,1600,1179.99,0,378.1,1014,1179.5
45,642605,44.03,1600,1179.99,0,376.8,1014,1179.5
46,656279,45.07,1600,1179.99,0,376.8,1014,1179.5
47,669001,46.04,1600,1179.99,0,376.8,1014,1179.5
48,681670,47,1600,1179.99,0,376.8,1014,1179.5
49,695342,48.05,1600,1179.99,0,376.8,1014,1179.5
50,725320,50.33,1600,1179.99,0,376.8,1014,1179.5
51,725529,50.35,1600,1179.99,0,376.8,1014,1179.5
52,734404,51.04,1600,1179.99,0,376.8,1014,1179.5
53,748075,52.08,1600,1179.99,0,377.8,1014,1179.5
54,760780,53.05,1600,1179.99,0,377.8,1014,1179.5
55,773465,54.01,1600,1179.99,0,377.8,1014,1179.5
56,787138,55.06,1600,1179.99,0,377.8,1014,1179.5
57,799838,56.04,1600,1179.99,0,377.8,1014,1179.5
58,812530,57,1600,1179.99,0,377.8,1014,1179.5
59,832390,58.54,1600,1179.99,0,377.8,1014,1179.5
60,838905,59.03,1600,1179.99,0,377.8,1014,1179.5
61,852575,60.07,1600,1179.99,0,377.1,1014,1179.5
62,865265,61.04,1600,1179.99,0,377.1,1014,1179.5
63,877967,62.01,1600,1179.99,0,377.1,1014,1179.5
64,891671,63.06,1600,1179.99,0,377.1,1014,1179.5
65,904329,64.03,1600,1179.99,0,377.1,1014,1179.5
66,918002,65.08,1600,1179.99,0,377.1,1014,1179.5
67,930703,66.04,1600,1179.99,0,377.1,1014,1179.5
68,943394,67.01,1600,1179.99,0,377.6,1014,1179.5
69,957068,68.06,1600,1179.99,0,377.6,1014,1179.5
70,969767,69.04,1600,1179.99,0,377.6,1014,1179.5
71,982458,70.01,1600,1179.99,0,377.6,1014,1179.5
72,996134,71.06,1600,1179.99,0,377.6,1014,1179.5
73,1022042,73.05,1600,1179.99,0,377.6,1014,1179.5
74,1022278,73.06,1600,1179.99,0,377.6,1014,1179.5
75,1035194,74.06,1600,1179.99,0,377.6,1014,1179.5
76,1047900,75.03,1600,1179.99,0,376.5,1014,1179.5
77,1061569,76.07,1600,1179.99,0,376.5,1014,1179.5
78,1074258,77.03,1600,1179.99,0,376.5,1014,1179.5
79,1087932,78.07,1600,1179.99,0,376.5,1014,1179.5
80,1100631,79.04,1600,1179.99,0,376.5,1014,1179.5
81,1113322,80,1600,1179.99,0,376.5,1014,1179.5
82,1126995,81.06,1600,1179.99,0,376.5,1014,1179.5
83,1139698,82.03,1600,1179.99,0,376.5,1014,1179.5
84,1153368,83.07,1600,1179.99,0,376.5,1014,1179.5
85,1166060,84.04,1600,1179.99,0,376.5,1014,1179.5
86,1178761,85.01,1600,1179.99,0,376.5,1014,1179.5
87,1192427,86.07,1600,1179.99,0,376.5,1014,1179.5
88,1205123,87.04,1600,1179.99,0,376.5,1014,1179.5
89,1217819,88.01,1600,1179.99,0,376.5,1014,1179.5
90,1231527,89.07,1600,1179.99,0,376.5,1014,1179.5
91,1244188,90.03,1600,1179.99,0,376.5,1014,1179.5
92,1257860,91.07,1600,1179.99,0,377.4,1014,1179.5
93,1270559,92.04,1600,1179.99,0,377.4,1014,1179.5
94,1284280,93.09,1600,1179.99,0,377.4,1014,1179.5
95,1296923,94.06,1600,1179.99,0,377.4,1014,1179.5
96,1326893,96.35,1600,1179.99,0,377.4,1014,1179.5
97,1327099,96.37,1600,1179.99,0,377.4,1014,1179.5
98,1335993,97.05,1600,1179.99,0,377.4,1014,1179.5
99,1348767,98.03,1600,1179.99,0,377.4,1014,1179.5
100,1362359,99.07,1600,1179.99,0,376,1014,1179.5
101,1375051,100.05,1600,1179.99,0,376,1014,1179.5
102,1387757,101,1600,1179.99,0,376,1014,1179.5
103,1401431,102.06,1600,1179.99,0,376,1014,1179.5
104,1414115,103.03,1600,1179.99,0,376,1014,1179.5
105,1427787,104.07,1600,1179.99,0,376,1014,1179.5
106,1440489,105.04,1600,1179.99,0,376,1014,1179.5
107,1453179,106,1600,1179.99,0,377.1,1014,1179.5
108,1466852,107.05,1600,1179.99,0,377.1,1014,1179.5
109,1479554,108.01,1600,1179.99,0,377.1,1014,1179.5
110,1495678,109.24,1600,1179.99,0,377.1,1014,1179.5
111,1505916,110.03,1600,1179.99,0,377.1,1014,1179.5
112,1518618,111,1600,1179.99,0,377.1,1014,1179.5
113,1532288,112.06,1600,1179.99,0,377.1,1014,1179.5
114,1544989,113.03,1600,1179.99,0,377.1,1014,1179.5
115,1558653,114.08,1600,1179.99,0,376.3,1014,1179.5
116,1571384,115.05,1600,1179.99,0,376.3,1014,1179.5
117,1584069,116.01,1600,1179.99,0,376.3,1014,1179.5
118,1617334,118.57,1600,1179.99,0,376.3,1014,1179.5
119,1617541,118.58,1600,1179.99,0,376.3,1014,1179.5
120,1623110,119.01,1600,1179.99,0,376.3,1014,1179.5
121,1636781,120.06,1600,1179.99,0,376.3,1014,1179.5
122,1649476,121.03,1600,1179.99,0,376.3,1014,1179.5
123,1662171,122,1600,1179.99,0,376.4,1014,1179.5
124,1675844,123.05,1600,1179.99,0,376.4,1014,1179.5
125,1688576,124.01,1600,1179.99,0,376.4,1014,1179.5
126,1702220,125.06,1600,1179.99,0,376.4,1014,1179.5
127,1714908,126.03,1600,1179.99,0,376.4,1014,1179.5
128,1728581,127.07,1600,1179.99,0,376.4,1014,1179.5
129,1741284,128.04,1600,1179.99,0,376.4,1014,1179.5
130,1754968,129.09,1600,1179.99,0,376.4,1014,1179.5
131,1767644,130.06,1600,1179.99,0,375,1014,1179.5
132,1780345,131.04,1600,1179.99,0,375,1014,1179.5
133,1794049,132.08,1600,1179.99,0,375,1014,1179.5
134,1806709,133.05,1600,1179.99,0,375,1014,1179.5
135,1819409,134.01,1600,1179.99,0,375,1014,1179.5
136,1833081,135.06,1600,1179.99,0,375,1014,1179.5
137,1845773,136.04,1600,1179.99,0,375,1014,1179.5
138,1866323,137.62,1600,1179.99,0,375,1014,1179.5
139,1872145,138.06,1600,1179.99,0,375.6,1014,1179.5
140,1884841,139.03,1600,1179.99,0,375.6,1014,1179.5
141,1922847,141.93,1600,1179.99,0,375.6,1014,1179.5
142,1923101,141.95,1600,1179.99,0,375.6,1014,1179.5
143,1923728,142,1600,1179.99,0,375.6,1014,1179.5
144,1937578,143.06,1600,1179.99,0,375.6,1014,1179.5
145,1950952,144.09,1600,1179.99,0,375.6,1014,1179.5
146,1962972,145,1600,1179.99,0,376.3,1014,1179.5
147,1976641,146.06,1600,1179.99,0,376.3,1014,1179.5
148,1989333,147.03,1600,1179.99,0,376.3,1014,1179.5
149,2003007,148.07,1600,1179.99,0,376.3,1014,1179.5
150,2015706,149.05,1600,1179.99,0,376.3,1014,1179.5
151,2028428,150,1600,1179.99,0,376.3,1014,1179.5
152,2042070,151.05,1600,1179.99,0,376.3,1014,1179.5
153,2054765,152.01,1600,1179.99,0,376.3,1014,1179.5
154,2068446,153.06,1600,1179.99,0,375.8,1014,1179.5
155,2081135,154.04,1600,1179.99,0,375.8,1014,1179.5
156,2093834,155,1600,1179.99,0,375.8,1014,1179.5
157,2107506,156.06,1600,1179.99,0,375.8,1014,1179.5
158,2120197,157.01,1600,1179.99,0,375.8,1014,1179.5
159,2133901,158.07,1600,1179.99,0,375.8,1014,1179.5
160,2146566,159.04,1600,1179.99,0,375.8,1014,1179.5
161,2159281,160.01,1600,1179.99,0,375.8,1014,1179.5
162,2172938,161.06,1600,1179.99,0,376.2,1014,1179.5
163,2211589,164.01,1600,1179.99,0,376.2,1014,1179.5
164,2211801,164.04,1600,1179.99,0,376.2,1014,1179.5
165,2211960,164.05,1600,1179.99,0,376.2,1014,1179.5
166,2224695,165.01,1600,1179.99,0,376.2,1014,1179.5
167,2238367,166.07,1600,1179.99,0,376.2,1014,1179.5
168,2251098,167.05,1600,1179.99,0,376.2,1014,1179.5
169,2263757,168.01,1600,1179.99,0,375.6,1014,1179.5
170,2277431,169.06,1600,1179.99,0,375.6,1014,1179.5
171,2290131,170.03,1600,1179.99,0,375.6,1014,1179.5
172,2302821,171,1600,1179.99,0,375.6,1014,1179.5
173,2317471,172.12,1600,1179.99,0,375.6,1014,1179.5
174,2329196,173.01,1600,1179.99,0,375.6,1014,1179.5
175,2342868,174.07,1600,1179.99,0,375.6,1014,1179.5
176,2355558,175.03,1600,1179.99,0,375.6,1014,1179.5
177,2368294,176,1600,1179.99,0,375.5,1014,1179.5
178,2381931,177.05,1600,1179.99,0,375.5,1014,1179.5
179,2394622,178.01,1600,1179.99,0,375.5,1014,1179.5
180,2408294,179.06,1600,1179.99,0,375.5,1014,1179.5
181,2420996,180.04,1600,1179.99,0,375.5,1014,1179.5
182,2434668,181.08,1600,1179.99,0,375.5,1014,1179.5
183,2447361,182.05,1600,1179.99,0,375.5,1014,1179.5
184,2460054,183.01,1600,1179.99,0,375.5,1014,1179.5
185,2473763,184.07,1600,1179.99,0,374.8,1014,1179.5
186,2486449,185.04,1600,1179.99,0,374.8,1014,1179.5
187,2519933,187.61,1600,1179.99,0,374.8,1014,1179.5
188,2520147,187.63,1600,1179.99,0,374.8,1014,1179.5
189,2526465,188.11,1600,1179.99,0,374.8,1014,1179.5
190,2539161,189.07,1600,1179.99,0,374.8,1014,1179.5
191,2552882,190.12,1600,1179.99,0,374.8,1014,1179.5
192,2564570,191.03,1600,1179.99,0,374.8,1014,1179.5
193,2578227,192.07,1600,1179.99,0,375.5,1014,1179.5
194,2590952,193.05,1600,1179.99,0,375.5,1014,1179.5
195,2603620,194.01,1600,1179.99,0,375.5,1014,1179.5
196,2617291,195.06,1600,1179.99,0,375.5,1014,1179.5
197,2629984,196.03,1600,1179.99,0,375.5,1014,1179.5
198,2642683,197,1600,1179.99,0,375.5,1014,1179.5
199,2656351,198.05,1600,1179.99,0,375.5,1014,1179.5
200,2669047,199,1600,1179.99,0,374.9,1014,1179.5
201,2682719,200.06,1600,1179.99,0,374.9,1014,1179.5
202,2695420,201.01,1600,1179.99,0,374.9,1014,1179.5
203,2709092,202.07,1600,1179.99,0,374.9,1014,1179.5
204,2721782,203.04,1600,1179.99,0,374.9,1014,1179.5
205,2734481,204.01,1600,1179.99,0,374.9,1014,1179.5
206,2748156,205.06,1600,1179.99,0,374.9,1014,1179.5
207,2760852,206.03,1600,1179.99,0,374.9,1014,1179.5
208,2774524,207.07,1600,1179.99,0,375,1014,1179.5
209,2787240,208.05,1600,1179.99,0,375,1014,1179.5
210,2820816,210.63,1600,1179.99,0,375,1014,1179.5
211,2821029,210.64,1600,1179.99,0,375,1014,1179.5
212,2826281,211.04,1600,1179.99,0,375,1014,1179.5
213,2838991,212,1600,1179.99,0,375,1014,1179.5
214,2852658,213.05,1600,1179.99,0,375,1014,1179.5
215,2865344,214.03,1600,1179.99,0,375,1014,1179.5
216,2882106,215.3,1600,1179.99,0,375,1014,1179.5
217,2891712,216.05,1600,1179.99,0,375,1014,1179.5
218,2904412,217.01,1600,1179.99,0,375,1014,1179.5
219,2918084,218.07,1600,1179.99,0,375,1014,1179.5
220,2930810,219.04,1600,1179.99,0,375,1014,1179.5
221,2943479,220,1600,1179.99,0,375,1014,1179.5
222,2957151,221.06,1600,1179.99,0,375,1014,1179.5
223,2969847,222.03,1600,1179.99,0,374.9,1014,1179.5
224,2984489,223.14,1600,1179.99,0,374.9,1014,1179.5
225,2996214,224.04,1600,1179.99,0,374.9,1014,1179.5
226,3008904,225,1600,1179.99,0,374.9,1014,1179.5
227,3022576,226.05,1600,1179.99,0,374.9,1014,1179.5
228,3035276,227.01,1600,1179.99,0,374.9,1014,1179.5
229,3048949,228.07,1600,1179.99,0,374.9,1014,1179.5
230,3061679,229.04,1600,1179.99,0,374.9,1014,1179.5
231,3074355,230,1600,1179.99,0,375.1,1014,1179.5
232,3088014,231.05,1600,1179.99,0,375.1,1014,1179.5
233,3116729,233.25,1600,1179.99,0,375.1,1014,1179.5
234,3116942,233.26,1600,1179.99,0,375.1,1014,1179.5
235,3127085,234.05,1600,1179.99,0,375.1,1014,1179.5
236,3139768,235.01,1600,1179.99,0,375.1,1014,1179.5
237,3155842,236.24,1600,1179.99,0,375.1,1014,1179.5
238,3166137,237.04,1600,1179.99,0,375.1,1014,1179.5
239,3178837,238,1600,1179.99,0,374.5,1014,1179.5
240,3192504,239.05,1600,1179.99,0,374.5,1014,1179.5
241,3205200,240.03,1600,1179.99,0,374.5,1014,1179.5
242,3217898,241,1600,1179.99,0,374.5,1014,1179.5
243,3231576,242.05,1600,1179.99,0,374.5,1014,1179.5
244,3244265,243.01,1600,1179.99,0,374.5,1014,1179.5
245,3257940,244.07,1600,1179.99,0,374.5,1014,1179.5
246,3270664,245.04,1600,1179.99,0,374.5,1014,1179.5
247,3283328,246.01,1600,1179.99,0,373,1014,1179.5
248,3297001,247.06,1600,1179.99,0,373,1014,1179.5
249,3309702,248.03,1600,1179.99,0,373,1014,1179.5
250,3323373,249.07,1600,1179.99,0,373,1014,1179.5
251,3336065,250.04,1600,1179.99,0,373,1014,1179.5
252,3348765,251,1600,1179.99,0,373,1014,1179.5
253,3362439,252.05,1600,1179.99,0,373,1014,1179.5
254,3375130,253.03,1600,1179.99,0,373,1014,1179.5
255,3413631,255.96,1600,1179.99,0,375.1,1014,1179.5
256,3413841,255.97,1600,1179.99,0,375.1,1014,1179.5
257,3414155,256,1600,1179.99,0,375.1,1014,1179.5
258,3427871,257.05,1600,1179.99,0,375.1,1014,1179.5
259,3440562,258.03,1600,1179.99,0,375.1,1014,1179.5
260,3453266,259,1600,1179.99,0,375.1,1014,1179.5
261,3466934,260.05,1600,1179.99,0,375.1,1014,1179.5
262,3479626,261.01,1600,1179.99,0,374.6,1014,1179.5
263,3493329,262.07,1600,1179.99,0,374.6,1014,1179.5
264,3505998,263.03,1600,1179.99,0,374.6,1014,1179.5
265,3518690,264,1600,1179.99,0,374.6,1014,1179.5
266,3532361,265.06,1600,1179.99,0,374.6,1014,1179.5
267,3545062,266.03,1600,1179.99,0,374.6,1014,1179.5
268,3558734,267.07,1600,1179.99,0,374.6,1014,1179.5
269,3571425,268.05,1600,1179.99,0,374.6,1014,1179.5
270,3584125,269.01,1600,1179.99,0,375.3,1014,1179.5
271,3597798,270.06,1600,1179.99,0,375.3,1014,1179.5
272,3610521,271.04,1600,1179.99,0,375.3,1014,1179.5
273,3624164,272.08,1600,1179.99,0,375.3,1014,1179.5
274,3636860,273.05,1600,1179.99,0,375.3,1014,1179.5
275,3649553,274,1600,1179.99,0,375.3,1014,1179.5
276,3663227,275.06,1600,1179.99,0,375.3,1014,1179.5
277,3675925,276.03,1600,1179.99,0,375.3,1014,1179.5
278,3710399,278.66,1600,1179.99,0,374.9,1014,1179.5
279,3710613,278.68,1600,1179.99,0,374.9,1014,1179.5
280,3714921,279,1600,1179.99,0,374.9,1014,1179.5
281,3728676,280.06,1600,1179.99,0,374.9,1014,1179.5
282,3741356,281.03,1600,1179.99,0,374.9,1014,1179.5
283,3754054,282,1600,1179.99,0,374.9,1014,1179.5
284,3767727,283.05,1600,1179.99,0,374.9,1014,1179.5
285,3780419,284.03,1600,1179.99,0,374.9,1014,1179.5
286,3794095,285.08,1600,1179.99,0,375,1014,1179.5
287,3806789,286.05,1600,1179.99,0,375,1014,1179.5
288,3819487,287.01,1600,1179.99,0,375,1014,1179.5
289,3833191,288.06,1600,1179.99,0,375,1014,1179.5
290,3845851,289.04,1600,1179.99,0,375,1014,1179.5
291,3859523,290.08,1600,1179.99,0,375,1014,1179.5
292,3872227,291.06,1600,1179.99,0,375,1014,1179.5
293,3884918,292.03,1600,1179.99,0,375.2,1014,1179.5
294,3898588,293.07,1600,1179.99,0,375.2,1014,1179.5
295,3911288,294.05,1600,1179.99,0,375.2,1014,1179.5
296,3923979,295.01,1600,1179.99,0,375.2,1014,1179.5
297,3937650,296.07,1600,1179.99,0,375.2,1014,1179.5
298,3957615,297.59,1600,1179.99,0,375.2,1014,1179.5
299,3964031,298.08,1600,1179.99,0,375.2,1014,1179.5
300,3976715,299.04,1600,1179.99,0,375.2,1014,1179.5
301,4007262,301.38,1600,1179.99,0,375.2,1014,1179.5
302,4009045,301.51,1600,1179.99,0,375.2,1014,1179.5
303,4015801,302.03,1600,1179.99,0,374.9,1014,1179.5
304,4029470,303.08,1600,1179.99,0,374.9,1014,1179.5
305,4042146,304.04,1600,1179.99,0,374.9,1014,1179.5
306,4054847,305,1600,1179.99,0,374.9,1014,1179.5
307,4068520,306.06,1600,1179.99,0,374.9,1014,1179.5
308,4081211,307.03,1600,1179.99,0,374.9,1014,1179.5
309,4093912,308,1600,1179.99,0,375.3,1014,1179.5
310,4107584,309.06,1600,1179.99,0,375.3,1014,1179.5
311,4120276,310.03,1600,1179.99,0,375.3,1014,1179.5
312,4133947,311.07,1600,1179.99,0,375.3,1014,1179.5
313,4146648,312.04,1600,1179.99,0,375.3,1014,1179.5
314,4159339,313.01,1600,1179.99,0,375.3,1014,1179.5
315,4173042,314.06,1600,1179.99,0,375.3,1014,1179.5
316,4185728,315.04,1600,1179.99,0,375.3,1014,1179.5
317,4199384,316.08,1600,1179.99,0,374.5,1014,1179.5
318,4212076,317.05,1600,1179.99,0,374.5,1014,1179.5
319,4227182,318.2,1600,1179.99,0,374.5,1014,1179.5
320,4238448,319.06,1600,1179.99,0,374.5,1014,1179.5
321,4251139,320.04,1600,1179.99,0,374.5,1014,1179.5
322,4263845,321,1600,1179.99,0,374.5,1014,1179.5
323,4277519,322.06,1600,1179.99,0,374.5,1014,1179.5
324,4304203,324.09,1600,1179.99,0,374.5,1014,1179.5
325,4304415,324.11,1600,1179.99,0,374.5,1014,1179.5
326,4317548,325.11,1600,1179.99,0,374.8,1014,1179.5
327,4329952,326.06,1600,1179.99,0,374.8,1014,1179.5
328,4342946,327.06,1600,1179.99,0,374.8,1014,1179.5
329,4355635,328.03,1600,1179.99,0,374.8,1014,1179.5
330,4369308,329.07,1600,1179.99,0,374.8,1014,1179.5
331,4382013,330.04,1600,1179.99,0,374.8,1014,1179.5
332,4394701,331,1600,1179.99,0,374.8,1014,1179.5
333,4408374,332.06,1600,1179.99,0,374.8,1014,1179.5
334,4421072,333.04,1600,1179.99,0,374.7,1014,1179.5
335,4433768,334,1600,1179.99,0,374.7,1014,1179.5
336,4447443,335.05,1600,1179.99,0,374.7,1014,1179.5
337,4460003,336,1600,1179.99,0,374.7,1014,1179.5
338,4473808,337.07,1600,1179.99,0,374.7,1014,1179.5
339,4486499,338.04,1600,1179.99,0,374.7,1014,1179.5
340,4499205,339.01,1600,1179.99,0,374.7,1014,1179.5
341,4512901,340.07,1600,1179.99,0,374.7,1014,1179.5
342,4526547,341.11,1600,1179.99,0,374.2,1014,1179.5
343,4538271,342,1600,1179.99,0,374.2,1014,1179.5
344,4551936,343.05,1600,1179.99,0,374.2,1014,1179.5
345,4564651,344.03,1600,1179.99,0,374.2,1014,1179.5
346,4600140,346.72,1600,1179.99,0,374.2,1014,1179.5
347,4600351,346.73,1600,1179.99,0,374.2,1014,1179.5
348,4603830,347,1600,1179.99,0,374.2,1014,1179.5
349,4618388,348.13,1600,1179.99,0,374.2,1014,1179.5
350,4631131,349.1,1600,1179.99,0,374.5,1014,1179.5
351,4643736,350.06,1600,1179.99,0,374.5,1014,1179.5
352,4656428,351.04,1600,1179.99,0,374.5,1014,1179.5
353,4669128,352,1600,1179.99,0,374.5,1014,1179.5
354,4682802,353.05,1600,1179.99,0,374.5,1014,1179.5
355,4695493,354.01,1600,1179.99,0,374.5,1014,1179.5
356,4709164,355.07,1600,1179.99,0,374.5,1014,1179.5
357,4721865,356.04,1600,1179.99,0,374.4,1014,1179.5
358,4734558,357.01,1600,1179.99,0,374.4,1014,1179.5
359,4748230,358.06,1600,1179.99,0,374.4,1014,1179.5
360,4760929,359.03,1600,1179.99,0,374.4,1014,1179.5
361,4774601,360.08,1600,1179.99,0,374.4,1014,1179.5
362,4787292,361.05,1600,1179.99,0,374.4,1014,1179.5
363,4799994,362.01,1600,1179.99,0,374.4,1014,1179.5
364,4813667,363.06,1600,1179.99,0,374.4,1014,1179.5
365,4826359,364.04,1600,1179.99,0,374.5,1014,1179.5
366,4839057,365,1600,1179.99,0,374.5,1014,1179.5
367,4852762,366.06,1600,1179.99,0,374.5,1014,1179.5
368,4865446,367.03,1600,1179.99,0,374.5,1014,1179.5
369,4899023,369.59,1600,1179.99,0,374.5,1014,1179.5
370,4899259,369.6,1600,1179.99,0,374.5,1014,1179.5
371,4904487,370.01,1600,1179.99,0,374.5,1014,1179.5
372,4918157,371.06,1600,1179.99,0,374.5,1014,1179.5
373,4930857,372.03,1600,1179.99,0,374.7,1014,1179.5
